Forecast_Origin_Index,Target_Date,Unconstrained_Groundtruth,ARIMA,SARIMA,SD-SVR,Tsformer
3,2024-03-25,55774.000000000015,48701.721598003,59906.27363266721,60181.38508406204,47698.695
3,2024-03-26,53554.999999999956,48701.80735602303,61869.37906994115,61644.60303737449,60872.715
3,2024-03-27,71349.00000000003,48701.83131443689,65159.59270936959,66289.17115395716,66520.15
3,2024-03-28,52211.00000000003,48701.83800774825,62395.84744897876,64820.58734529881,58207.434
3,2024-03-29,58759.99999999999,48701.83987767199,59936.393190425624,61568.79559393555,48283.43
3,2024-03-30,46031.999999999985,48701.84040007629,38090.09915434143,39633.94966825653,37668.312
3,2024-03-31,28572.000000000025,48701.8405460214,32172.065957122064,34411.36342814649,36036.05
3,2024-04-01,53561.99999999997,48701.8405867944,59929.994697392314,62781.40528505088,48497.562
3,2024-04-02,61620.00000000002,48701.84059818522,61893.87745181518,65450.34424217631,63267.29
3,2024-04-03,91515.00000000006,48701.840601367534,65185.39389415831,68360.93850773454,65306.09
3,2024-04-04,49150.00000000001,48701.840602256554,62420.55429285978,65604.17303624914,59871.656
3,2024-04-05,29300.000000000007,48701.84060250493,59960.126181381645,62150.45087576607,47239.29
3,2024-04-06,34501.00000000001,48701.84060257432,38105.181820830825,39712.6011046834,37295.695
3,2024-04-07,40718.00000000003,48701.84060259369,32184.80530134016,34106.20921954385,36864.27
3,2024-04-08,75709.00000000001,48701.84060259914,59953.72515478174,62212.13951092717,50198.246
3,2024-04-09,64341.99999999998,48701.84060260062,61918.38553414236,65304.7690468725,64743.26
3,2024-04-10,78988.00000000004,48701.84060260105,65211.20529526197,67315.32599430489,62476.844
3,2024-04-11,63576.00000000006,48701.840602601136,62445.27091973721,65088.95394342004,62337.69
3,2024-04-12,56399.000000000044,48701.840602601136,59983.86856972434,62408.52945829104,50379.438
3,2024-04-13,39992.00000000002,48701.840602601136,38120.27045949833,40210.96576240752,38369.426
3,2024-04-14,36497.00000000002,48701.840602601136,32197.549689867403,34581.31118461344,37592.3
3,2024-04-15,75226.99999999997,48701.840602601136,59977.46500855464,62769.1907376563,52839.457
4,2024-03-18,58091.999999999985,42455.49296279396,59780.02239725562,61383.54136435578,49432.94
4,2024-03-19,55462.00000000002,46059.61513568708,61731.7838288999,63323.93067963327,60278.438
4,2024-03-20,52918.99999999999,47121.46244762627,65018.76385907395,66755.00889525523,61510.207
4,2024-03-21,51025.999999999985,47422.845124395535,62260.93077025065,63627.36268860654,53906.06
4,2024-03-22,81921.99999999994,47507.49388696398,59809.02000175978,60241.25898805312,51887.305
4,2024-03-23,43009.99999999998,47531.19929836285,38005.60856317571,38657.30574829358,38396.805
4,2024-03-24,25839.00000000001,47537.83241264543,32100.440242650646,32681.76903404019,31171.006
4,2024-03-25,55774.000000000015,47539.688026555035,59799.898110427705,60278.82743979542,51854.707
4,2024-03-26,53554.999999999956,47540.20710121628,61756.12313577587,60979.5025255893,61888.383
4,2024-03-27,71349.00000000003,47540.35230041723,65044.37728875168,65984.45125065016,64444.67
4,2024-03-28,52211.00000000003,47540.392916350625,62285.45791208906,63767.99120650054,54647.137
4,2024-03-29,58759.99999999999,47540.40427765093,59832.581250003685,62327.02252692709,54712.22
4,2024-03-30,46031.999999999985,47540.4074556917,38020.58068890589,39307.098880617275,39771.043
4,2024-03-31,28572.000000000025,47540.4083446694,32113.086117081508,33894.42930425337,32714.746
4,2024-04-01,53561.99999999997,47540.408593338725,59823.455765244464,63954.648591623474,50641.73
4,2024-04-02,61620.00000000002,47540.40866289774,61780.45141570609,65706.54324831362,64597.027
4,2024-04-03,91515.00000000006,47540.40868235513,65070.000926422894,68600.17357089608,63281.168
4,2024-04-04,49150.00000000001,47540.408687797884,62309.99471540834,65555.58566641097,56956.348
4,2024-04-05,29300.000000000007,47540.40868932036,59856.151779846485,63272.34164580751,57606.477
4,2024-04-06,34501.00000000001,47540.40868974624,38035.55871267742,39799.10243787719,39507.926
4,2024-04-07,40718.00000000003,47540.4086898654,32125.73697316238,33788.89036568106,30978.875
4,2024-04-08,75709.00000000001,47540.40868989876,59847.02270024126,62945.138421683936,54020.72
4,2024-04-09,64341.99999999998,47540.40868990805,61804.78927939238,65206.49874042372,69346.6
4,2024-04-10,78988.00000000004,47540.40868991067,65095.63465813667,67332.68057527895,65248.44
4,2024-04-11,63576.00000000006,47540.408689911426,62334.54118462832,64372.23118779625,57709.523
4,2024-04-12,56399.000000000044,47540.408689911594,59879.73159494124,62277.43752589757,57839.836
4,2024-04-13,39992.00000000002,47540.40868991168,38050.54263681374,40522.48868449236,41093.734
4,2024-04-14,36497.00000000002,47540.40868991168,32138.392812855705,34588.47526437707,32127.006
4,2024-04-15,75226.99999999997,47540.40868991168,59870.59891907386,63823.06948482356,53292.86
4,2024-04-16,54927.99999999997,47540.40868991168,61829.13673061013,65720.87731260929,67095.8
5,2024-03-19,55462.00000000002,51038.66708966487,61494.7803365833,62356.16590698976,57340.586
5,2024-03-20,52918.99999999999,49226.73527222165,64754.25554725335,66958.26301523257,66421.76
5,2024-03-21,51025.999999999985,48732.352605795575,62007.780483615024,65042.95109346827,61203.527
5,2024-03-22,81921.99999999994,48595.18812486532,59562.36683319531,59641.041920286545,51618.758
5,2024-03-23,43009.99999999998,48556.95475883607,37854.38880216888,37644.60057490862,31328.725
5,2024-03-24,25839.00000000001,48546.28369189883,31971.37349668663,32516.192058266675,35978.633
5,2024-03-25,55774.000000000015,48543.30427864444,59552.53407544405,59481.20487984695,53477.727
5,2024-03-26,53554.999999999956,48542.47232782967,61510.02086254587,60608.0873362079,56100.48
5,2024-03-27,71349.00000000003,48542.24001304724,64778.8170210416,64155.3113197065,68041.04
5,2024-03-28,52211.00000000003,48542.17514072113,62031.25664166489,63953.05008842699,61678.15
5,2024-03-29,58759.99999999999,48542.15702552448,59584.91739591286,62095.90622360876,50246.957
5,2024-03-30,46031.999999999985,48542.151966964506,37868.72077028059,39433.65725199994,33731.953
5,2024-03-31,28572.000000000025,48542.150554391716,31983.478167964313,33660.18433433289,35935.39
5,2024-04-01,53561.99999999997,48542.150159939156,59575.08091431049,62452.64315212394,51644.953
5,2024-04-02,61620.00000000002,48542.150049790645,61533.308801665335,65498.795001247534,57750.76
5,2024-04-03,91515.00000000006,48542.150019032335,64803.34251929869,67661.3698595071,66963.73
5,2024-04-04,49150.00000000001,48542.15001044323,62054.7419195201,66251.25603249446,65992.59
5,2024-04-05,29300.000000000007,48542.150008044744,59607.47649503432,62750.460393744404,50693.918
5,2024-04-06,34501.00000000001,48542.15000737499,37883.05816444845,39709.308773793025,34685.45
5,2024-04-07,40718.00000000003,48542.150007187964,31995.58742204435,33498.10841983929,35659.95
5,2024-04-08,75709.00000000001,48542.15000713571,59597.63628936134,61276.36204259416,56095.234
5,2024-04-09,64341.99999999998,48542.150007121134,61556.60555754817,65687.13605600431,59071.22
5,2024-04-10,78988.00000000004,48542.15000711708,64827.87730285636,67016.58129744016,64354.758
5,2024-04-11,63576.00000000006,48542.15000711596,62078.23608885069,65375.31048650553,69931.305
5,2024-04-12,56399.000000000044,48542.15000711562,59630.04413498179,62535.28014140577,50705.332
5,2024-04-13,39992.00000000002,48542.15000711553,37897.400986722656,40205.7295588732,34211.445
5,2024-04-14,36497.00000000002,48542.15000711553,32007.701260661725,34738.720422864055,38030.832
5,2024-04-15,75226.99999999997,48542.15000711553,59620.20020382828,63413.552186284986,53577.984
5,2024-04-16,54927.99999999997,48542.15000711553,61579.91113353227,66210.57422919464,57920.758
5,2024-04-17,76262.99999999997,48542.15000711553,64852.42137522988,67800.73395862465,67802.15
6,2024-03-20,52918.99999999999,50584.09746356467,63853.56787037341,65901.46461704468,66003.92
6,2024-03-21,51025.999999999985,49300.026751261204,61117.54889564532,64567.13592577981,61211.816
6,2024-03-22,81921.99999999994,48947.24502574057,58710.335576237376,59680.28777830944,47369.668
6,2024-03-23,43009.99999999998,48849.164867702,37308.18889161442,37389.00689165937,38244.664
6,2024-03-24,25839.00000000001,48821.80620919602,31511.19719051695,31754.06014594973,35747.867
6,2024-03-25,55774.000000000015,48814.16767422048,58697.42356433276,59077.63288013821,44059.223
6,2024-03-26,53554.999999999956,48812.03444507965,60605.66436953197,60065.204548024565,58763.19
6,2024-03-27,71349.00000000003,48811.43865088104,63846.902942251254,64094.37060487509,66587.11
6,2024-03-28,52211.00000000003,48811.2722468733,61138.71422353598,62349.89396317703,62162.082
6,2024-03-29,58759.99999999999,48811.22577033888,58730.532974520815,61795.98869338707,49328.723
6,2024-03-30,46031.999999999985,48811.21278945171,37321.0241298419,39259.12500940433,39077.25
6,2024-03-31,28572.000000000025,48811.209163890824,31522.03812543826,33658.84168617114,36927.605
6,2024-04-01,53561.99999999997,48811.20815127182,58717.617198770546,61190.58540823544,45151.12
6,2024-04-02,61620.00000000002,48811.20786844739,60626.51448356313,64213.26126319692,58114.527
6,2024-04-03,91515.00000000006,48811.2077894545,63868.86811837247,67706.48560578356,64521.79
6,2024-04-04,49150.00000000001,48811.20776739176,61159.74771921923,65705.25470209873,63028.805
6,2024-04-05,29300.000000000007,48811.20776122969,58750.737999372155,62388.9506117378,50444.582
6,2024-04-06,34501.00000000001,48811.20775950862,37333.86378150522,39500.996102066994,39431.21
6,2024-04-07,40718.00000000003,48811.207759027915,31532.882789904797,33588.31121831458,38324.734
6,2024-04-08,75709.00000000001,48811.207758893695,58737.81778029209,61096.137598764406,44772.066
6,2024-04-09,64341.99999999998,48811.20775885624,60647.37177052253,64552.97487060361,59400.344
6,2024-04-10,78988.00000000004,48811.20775884575,63890.84085102944,67514.91934421471,68097.33
6,2024-04-11,63576.00000000006,48811.20775884279,61180.78845091833,65970.9168887679,64433.367
6,2024-04-12,56399.000000000044,48811.207758842014,58770.949975225936,62462.47479357953,51573.043
6,2024-04-13,39992.00000000002,48811.20775884175,37346.70785030986,40699.8972776988,38335.883
6,2024-04-14,36497.00000000002,48811.207758841665,31543.73118519027,34965.12351363431,38999.402
6,2024-04-15,75226.99999999997,48811.207758841665,58758.02531128748,63554.62464163039,45947.094
6,2024-04-16,54927.99999999997,48811.207758841665,60668.23623287785,66869.24026914536,59124.48
6,2024-04-17,76262.99999999997,48811.207758841665,63912.821142821806,68151.97354662114,67255.766
6,2024-04-18,47297.99999999997,48811.207758841665,61201.83642112262,66179.51430241094,68392.484
7,2024-03-21,51025.999999999985,50033.50324651994,59577.40804521912,64483.52261425982,66626.17
7,2024-03-22,81921.99999999994,49256.01600330188,57187.1736327811,60453.852379043965,49894.5
7,2024-03-23,43009.99999999998,49041.01547048489,36339.87207990625,37608.80951954616,36457.125
7,2024-03-24,25839.00000000001,48981.12951321112,30693.45969166978,31515.186140897535,33083.473
7,2024-03-25,55774.000000000015,48964.415277031236,57174.43267110862,58085.46570534497,45705.758
7,2024-03-26,53554.999999999956,48959.747686828,59032.683662305986,59009.57033247301,56666.43
7,2024-03-27,71349.00000000003,48958.44401814037,62159.37435113622,63420.297904544,62270.19
7,2024-03-28,52211.00000000003,48958.079884473256,59548.4056968143,61871.76823409301,68461.07
7,2024-03-29,58759.99999999999,48957.97817538389,57203.082695171564,59466.01380744984,49771.977
7,2024-03-30,46031.999999999985,48957.94976610653,36349.84986586996,38408.195666455555,37376.414
7,2024-03-31,28572.000000000025,48957.94183084907,30701.88772067134,33092.39233574339,34292.33
7,2024-04-01,53561.99999999997,48957.939614378454,57190.13179292371,61260.10426959887,47621.516
7,2024-04-02,61620.00000000002,48957.93899527538,59048.89301917506,63596.6294249941,58808.547
7,2024-04-03,91515.00000000006,48957.9388223479,62176.44222880298,67024.53448624883,63193.06
7,2024-04-04,49150.00000000001,48957.93877404592,59564.75665966114,65509.08870650715,64968.094
7,2024-04-05,29300.000000000007,48957.93876055423,57218.78968367776,62859.27934989921,51649.09
7,2024-04-06,34501.00000000001,48957.938756785705,36359.83101326596,39635.2714655213,37921.96
7,2024-04-07,40718.00000000003,48957.93875573313,30710.318061336104,33508.77385253976,35427.58
7,2024-04-08,75709.00000000001,48957.938755439085,57205.835225395735,61485.9551406667,49114.758
7,2024-04-09,64341.99999999998,48957.93875535699,59065.106826778494,63721.040513462765,58740.44
7,2024-04-10,78988.00000000004,48957.93875533403,62193.51479293521,66636.67345329995,59825.598
7,2024-04-11,63576.00000000006,48957.93875532759,59581.11211212435,65566.55717310357,70479.19
7,2024-04-12,56399.000000000044,48957.93875532576,57234.50098497916,62566.89932480549,54554.5
7,2024-04-13,39992.00000000002,48957.938755325245,36369.814901266545,40012.431482190186,38070.027
7,2024-04-14,36497.00000000002,48957.93875532507,30718.75071678787,34925.9545047909,34138.504
7,2024-04-15,75226.99999999997,48957.93875532507,57221.54296968656,63453.07450813018,50460.027
7,2024-04-16,54927.99999999997,48957.93875532507,59081.32508633846,66863.44889312422,59110.047
7,2024-04-17,76262.99999999997,48957.93875532507,62210.592044819714,68319.9176764284,61656.625
7,2024-04-18,47297.99999999997,48957.93875532507,59597.472055436665,66869.56197971414,70197.18
7,2024-04-19,55271.999999999985,48957.93875532507,57250.21660025987,62967.66201553852,57102.98
8,2024-03-22,81921.99999999994,49573.67864784154,55993.08493654516,60168.09121200628,50835.48
8,2024-03-23,43009.99999999998,49175.447709075415,35561.68923603035,37721.54545232893,37722.742
8,2024-03-24,25839.00000000001,49064.785085919386,30035.662139307144,31244.819808886943,36349.6
8,2024-03-25,55774.000000000015,49033.918922184035,55948.04225781307,57400.78797006925,43565.26
8,2024-03-26,53554.999999999956,49025.30074415099,57768.75039486595,59555.15625025198,56075.445
8,2024-03-27,71349.00000000003,49022.893754309545,60825.53911423294,62166.35905115392,64918.977
8,2024-03-28,52211.00000000003,49022.22144636376,58246.68478098987,61019.12768622432,60460.715
8,2024-03-29,58759.99999999999,49022.03365653745,55971.05802785129,58869.65254492307,51226.77
8,2024-03-30,46031.999999999985,49021.98120253623,35569.38453984108,37357.19348206659,37658.22
8,2024-03-31,28572.000000000025,49021.96655090597,30042.07751653879,32346.166079142284,36429.42
8,2024-04-01,53561.99999999997,49021.962458360664,55959.99284817243,59954.638152988235,43850.965
8,2024-04-02,61620.00000000002,49021.96131521624,57781.089880997,63018.35372915323,59875.652
8,2024-04-03,91515.00000000006,49021.96099590906,60838.531523437145,66530.456532331,65573.2
8,2024-04-04,49150.00000000001,49021.960906719054,58259.1263528249,64782.890981990415,61986.26
8,2024-04-05,29300.000000000007,49021.960881806204,55983.01353103278,61882.010567954654,50115.395
8,2024-04-06,34501.00000000001,49021.960874847464,35576.982292371904,39659.62624535296,38818.54
8,2024-04-07,40718.00000000003,49021.9608729037,30048.494648970332,33218.27916852322,38171.457
8,2024-04-08,75709.00000000001,49021.96087236074,55971.94598785693,61911.98838140933,45709.812
8,2024-04-09,64341.99999999998,49021.96087220904,57793.43200282979,63102.66197485502,61924.695
8,2024-04-10,78988.00000000004,49021.960872166725,60851.52670779026,66349.11260523467,66271.99
8,2024-04-11,63576.00000000006,49021.96087215488,58271.57058215134,65153.30834759626,60569.33
8,2024-04-12,56399.000000000044,49021.96087215157,55994.97158788243,62445.386868401765,54304.508
8,2024-04-13,39992.00000000002,49021.96087215061,35584.58166776524,39607.983023526634,39316.418
8,2024-04-14,36497.00000000002,49021.960872150354,30054.913152086698,34239.29651548261,38926.605
8,2024-04-15,75226.99999999997,49021.96087215027,55983.901680704745,63383.47804768635,44716.633
8,2024-04-16,54927.99999999997,49021.96087215027,57805.776760911474,66564.38123467662,61640.926
8,2024-04-17,76262.99999999997,49021.96087215027,60864.524667884936,69250.32982686516,67880.625
8,2024-04-18,47297.99999999997,49021.96087215027,58284.01746953661,66878.6829841078,60733.312
8,2024-04-19,55271.999999999985,49021.96087215027,56006.932198945586,62747.76453017701,53130.82
8,2024-04-20,43104.99999999999,49021.96087215027,35592.18266636772,39673.970406949156,40866.312
9,2024-03-23,43009.99999999998,57963.75171578969,37441.29978532656,37619.67101263868,35637.953
9,2024-03-24,25839.00000000001,52624.009387372,31676.197079842157,31086.30276722718,33413.47
9,2024-03-25,55774.000000000015,51222.22087145238,59004.55474035826,56730.80989335626,44496.44
9,2024-03-26,53554.999999999956,50837.331036548145,60922.20273669665,58428.43485354526,61446.535
9,2024-03-27,71349.00000000003,50730.32538634648,64149.0808273938,61711.05266797614,59013.5
9,2024-03-28,52211.00000000003,50700.47239639106,61429.265121261014,59538.90269900378,60115.336
9,2024-03-29,58759.99999999999,50692.13576003212,59090.52618588276,58037.177585640224,51177.598
9,2024-03-30,46031.999999999985,50689.807069754585,37516.337799914465,36934.80312850491,35920.83
9,2024-03-31,28572.000000000025,50689.15654246025,31687.29575008486,31191.73363174035,34247.52
9,2024-04-01,53561.99999999997,50688.97481167089,59025.7183488779,58812.55354450111,45571.004
9,2024-04-02,61620.00000000002,50688.92404320128,60944.05160859444,61531.526622111305,61148.16
9,2024-04-03,91515.00000000006,50688.90986045452,64172.08696717005,66004.45771642994,62460.58
9,2024-04-04,49150.00000000001,50688.905898341814,61451.295853623174,64529.40252149143,59990.254
9,2024-04-05,29300.000000000007,50688.90479148012,59111.71817643859,61135.78837476159,51300.4
9,2024-04-06,34501.00000000001,50688.904482265556,37529.79264056006,39397.385585553006,35841.27
9,2024-04-07,40718.00000000003,50688.904395882906,31698.66012172348,33514.2018791916,33772.22
9,2024-04-08,75709.00000000001,50688.90437175093,59046.887097402956,61614.44069667699,48219.05
9,2024-04-09,64341.99999999998,50688.90436500938,60965.90832886334,63825.9838444354,62175.363
9,2024-04-10,78988.00000000004,50688.904363126036,64195.101357569474,66226.1558456402,64626.793
9,2024-04-11,63576.00000000006,50688.90436259991,61473.334486865795,64944.23389667296,60250.562
9,2024-04-12,56399.000000000044,50688.90436245296,59132.91776707664,61971.250301996864,54683.996
9,2024-04-13,39992.00000000002,50688.9043624119,37543.25230651429,39799.853730372764,37591.297
9,2024-04-14,36497.00000000002,50688.90436240046,31710.028568965914,33638.22027882443,33412.67
9,2024-04-15,75226.99999999997,50688.904362397225,59068.06343767495,61967.97061198805,50186.85
9,2024-04-16,54927.99999999997,50688.90436239632,60987.77288760655,66043.39413642777,61389.543
9,2024-04-17,76262.99999999997,50688.90436239605,64218.12400161838,68771.66043535846,63853.816
9,2024-04-18,47297.99999999997,50688.90436239596,61495.38102382216,67651.570112004,62568.37
9,2024-04-19,55271.999999999985,50688.90436239596,59154.124960522626,63246.180690743866,52718.504
9,2024-04-20,43104.99999999999,50688.90436239596,37556.716799507725,39767.126487273905,36225.742
9,2024-04-21,36480.99999999997,50688.90436239596,31721.401093273915,33379.3357366965,35469.87
10,2024-03-24,25839.00000000001,47730.857531068745,32279.023661311232,30893.907718808383,37189.637
10,2024-03-25,55774.000000000015,49137.40232518241,60157.2494385209,56713.907978171155,48010.176
