Date,Unconstrained_Groundtruth,ARIMA,SARIMA,SD-SVR,Tsformer
2771,82606.0,60989.00471414291,63830.74303033785,54373.057008160074,65262.734
2772,38125.0,63585.86909105095,42002.056485366404,36416.902585750766,41236.406
2773,38627.0,50111.65245094956,35144.2819698836,32025.53055043924,33507.7
2774,77072.0,49675.32047871141,66175.1955482869,60761.650402746774,66435.234
2775,78939.0,61392.305602041364,69680.77339165044,59675.16225263445,70913.48
2776,61716.0,62539.75129907945,74682.41633768713,62252.011260920444,74420.12
2777,76076.0,58385.732938918954,69579.19133828524,65022.20569804382,73082.13
2778,55257.0,62640.404109404015,67770.01757777737,57760.78355772091,67624.414
2779,42124.0,56999.018888993196,41899.944397193634,37237.31487892224,43008.93
2780,39446.0,52128.70432044153,35504.87073291166,32006.15075548107,40508.285
2781,56868.0,50518.40333167401,66984.19653085606,60189.96628677569,66634.82
2782,59935.0,56217.91932449665,67631.4420553515,59666.884445188094,71228.27
2783,87685.0,57213.152216117516,70046.24164850783,62245.5260131063,72359.234
2784,64834.0,64858.94575064917,68943.56848003747,64877.07886236044,71337.016
2785,63829.0,59654.18161362355,65866.98575478849,57554.383542126634,67057.586
2786,41119.0,59585.65219482449,41664.66946532619,37483.00236003231,41125.445
2787,19978.0,51842.83975598931,35247.282470063335,32564.478960818564,35485.56
2788,67583.0,40547.02456488045,60794.80608321381,61335.649140842725,62420.582
2789,61774.0,58260.06257035176,63465.4849922273,60702.82891598185,71883.18
2790,54873.0,56987.13110072771,66672.42214639056,62836.641227536296,70838.68
2791,59580.0,55053.66956006925,62067.698457784354,65349.05344009471,69027.07
2792,70936.0,56529.28317243768,59361.18106985978,57795.19291032869,63739.77
2793,41929.0,59955.92714160006,38610.22860549301,37369.04649786992,39822.69
2794,42033.0,50988.10226761425,33060.98725276901,32316.51008408613,35154.61
2795,47790.0,50561.46108519366,63560.64146635752,61037.66324572094,64337.16
2796,64886.0,52248.93074707253,63183.73184001216,60547.5027343465,66365.15
2797,84539.0,57436.146687661945,66714.08091153658,63180.09410423689,68935.07
2798,64898.0,62928.0848097609,65772.90137036302,65804.74139241829,69734.336
2799,45980.0,58574.70770230407,63280.783761729406,58292.96980188286,64701.367
2800,30908.0,52650.16873044189,38544.88049347642,37838.18985251053,38947.426
2801,42229.0,46004.20321345388,31662.943853020173,33238.934421777885,31429.92
2802,73762.0,49954.60949674426,61110.5929682556,63180.635000043236,60575.227
2803,70962.0,59372.36433310384,64712.96156007542,60688.092968313045,71861.73
2804,78967.0,59231.209833505556,69078.9936005765,60215.53604453284,72851.02
2805,81402.0,61841.06739049563,67170.03860156408,63931.23345141918,71750.164
2806,74657.0,63175.7732972296,66309.62170993056,63741.64639892067,67957.54
2807,39352.0,62162.36153265385,42825.06257513053,45918.01395778402,43732.7
2808,39218.0,50940.60278297396,35909.105125096845,32854.39923010689,39185.434
2809,57221.0,50269.63798708771,67544.85700756744,59377.08857749999,69715.78
2810,66967.0,56170.12946757533,68184.04975961431,61199.15687060794,72982.79
2811,75057.0,59159.86388664619,71670.23491511097,69571.56769183889,74125.1
2812,69028.0,61746.168253836,68878.65839979184,64729.97244757061,73801.0
2813,85092.0,60641.360080932944,66295.10938638708,63949.764688138246,69050.125
2814,40563.0,65299.47409482213,43512.61564415048,45597.99093019944,42944.758
2815,50124.0,51985.13405946348,36587.43069733335,35195.59317219673,36696.45
2816,81514.0,55036.463289533625,70864.75136818588,62144.88312297139,69292.1
2817,70893.0,64149.40171167529,74579.85639652106,62334.18248576196,75891.66
2818,77789.0,62002.25754767905,78134.69842703501,68750.56006277198,76526.18
2819,71438.0,64299.35216947244,74575.82570043816,66518.43225423608,75517.61
2820,77883.0,63107.51892294868,71382.51814190383,66061.5006965204,70337.234
2821,32568.0,65280.49917071229,45817.268725343005,46902.772602579214,45478.227
2822,46656.0,49614.459076763786,37198.292549373466,35041.34058132469,40678.812
2823,83120.0,54657.4208716621,71087.39536975844,62612.65941406015,70439.21
2824,93525.0,65413.9142529429,74930.35133859633,63401.88167336307,77063.78
2825,93539.0,68734.9065626746,81389.69656442362,70592.08480715645,80026.07
2826,79722.0,69746.17840341332,79243.04836705385,67171.77262466097,79379.99
2827,109187.8378670984,67138.58270636205,76404.76181561695,66880.4707210128,74649.336
2828,48293.0,74980.70997412638,50786.53974022588,47550.891257206466,49606.055
2829,29929.0,58539.15938568194,42938.611801069805,36022.6432482366,44543.5
2830,65622.0,49637.052457078746,75996.93994426995,64365.48209632832,76737.23
2831,107357.14980957936,62576.921272688836,76811.9736679941,74281.60214640117,78345.17
2832,66278.0,73578.6041412832,84615.94607361512,75847.22155367227,81764.35
2833,80658.0,64038.20965436172,78314.52409855255,71498.6578746385,80906.0
2834,77188.0,68361.24607804256,75705.74079662212,63818.60393472934,75927.13
2835,59969.0,67918.6947731945,48076.50628192386,44916.80339701153,47484.613
2836,47227.0,62952.777592875325,42037.91468982849,39991.5081404521,46748.242
2837,81194.0,58122.358316731355,79393.15628397968,67561.89116385716,80556.18
2838,107779.06622611065,68623.16298298036,82287.991209371,76666.39428883734,79788.25
2839,78799.0,75830.23469919158,89782.82224352034,78410.73721662766,83794.62
2840,89163.0,69642.6343323353,84393.97540976359,73997.6637919706,82069.24
2841,91424.0,72920.19078311064,81890.36060884055,65264.1441213677,77506.92
2842,66038.0,74222.34812419242,52660.46268550629,46413.05704894905,50970.242
2843,49034.0,67434.74762933332,46095.69562473386,40683.075681982635,52517.145
2844,108960.50851798804,61150.40384678821,86422.54591936848,68936.19089733195,78775.17
2845,108229.0012603082,78429.75537019497,92132.8702686437,78266.47877702783,84089.54
2846,61693.0,79502.7612510933,99110.5706472288,80614.37526830571,87323.69
2847,108648.5091666514,67209.48005290846,89002.34000125897,75974.03374118329,85400.09
2848,109930.65552505868,80434.63051282367,87903.2790243234,67917.02567052044,81802.92
2849,56154.0,81923.3303049065,57437.405235208025,48328.266718438004,57227.875
2850,61339.0,66796.81121506245,48663.505622866505,42666.39500022528,61506.605
2851,55909.0,68169.53745195149,93241.75872840984,72094.83394710763,83002.81
2852,80797.0,65815.16179966734,90244.52649909924,81377.10859701986,81192.76
2853,81399.0,73594.78405098953,93164.93903688811,84011.09791691907,83846.96
2854,110755.61335115641,74100.02862252877,87560.84209859934,79313.4616417564,82765.89
2855,77181.0,82254.12275075285,86926.86161960283,71073.24853902505,79299.39
2856,66544.0,74201.77643725184,54330.93857183803,50356.83838135259,50873.9
2857,56857.0,70848.72920993995,47351.64249301996,44386.899211569376,48029.566
2858,110016.52813701422,67120.4731980176,90071.64219646053,75571.50887183484,76088.055
2859,81767.0,82483.08616879612,95719.87567394548,85319.64309403171,85073.77
2860,68493.0,75956.47132620249,98591.21047219585,88597.40877256678,85860.34
2861,74048.0,71971.955583087,89972.49636409285,83908.3862856414,82199.67
2862,97864.0,73639.61018433433,84344.21829775044,74156.89361133848,77469.18
2863,66722.0,80622.39952827999,54493.69981401372,52438.160549952125,52484.15
2864,54561.0,71876.93745228926,47568.18272141767,49667.81032920389,53981.934
2865,110264.16578638708,67102.11447938564,89934.99631308568,85156.35770903819,79608.086
2866,63846.0,83430.11074738878,95528.00249998175,72529.10696797063,85686.83
2867,85609.0,70859.48659582068,95153.59928345043,94529.52796654256,86250.5
2868,108527.20853426264,77514.29500339781,89801.67875581457,90330.30960514853,85631.54
2869,77221.0,84083.55409621815,88727.5471041611,78625.4922379213,82611.23
2870,69291.0,76252.53419079303,55287.098371467655,52833.22525843809,55918.48
2871,66191.0,73674.43357380299,48341.04751162072,48646.5981046293,53840.6
2872,75391.0,72381.19497380013,93582.27808810023,86801.23423829631,76685.42
2873,95529.0,75167.46584462721,93989.77063043826,76818.86501652766,84284.93
2874,109016.12130799006,81148.9993335083,98827.47042059076,96160.50360911936,87141.69
2875,110028.65945449946,85349.74357062223,96006.04694721868,90245.65027332619,86604.25
2876,109339.11413532279,86618.48911407747,94187.48731605649,79089.0349593306,84068.29
2877,44302.0,87444.76934417244,60990.52758079176,53629.615418658526,56242.29
2878,63447.0,65994.58032841256,49715.79106603229,50088.52105247383,47623.062
2879,98543.0,72717.29214261747,95030.9165654838,87140.75340801805,85723.97
2880,110648.03819302352,83284.1151779305,98697.85242744668,76537.8057653469,87955.484
2881,110514.27810353033,87158.99380208406,105237.54529834689,96446.3119768671,89389.26
2882,88425.0,88129.90850523917,101629.62930019613,91335.85132235066,89834.89
2883,94682.0,82892.14344354824,96174.01651211246,79486.30224694489,85409.79
2884,45916.0,85008.9473259628,60815.09600721514,53797.2340474723,58092.582
2885,52473.0,67624.42430313301,49875.83299955069,49870.721684144,61250.8
2886,90773.0,69299.46692444343,92915.34668276583,87821.68912394728,89478.555
2887,98001.0,81649.66822892813,95691.63020591944,77046.99955314363,87786.77
2888,109520.73001001295,84118.51370900539,100807.46255005185,96986.29509307833,88473.19
2889,112233.67453172822,87833.6752713302,97702.2969277967,91172.46225589352,88286.23
2890,95620.0,89472.75132309821,95893.53520138231,79555.7157611042,85936.39
2891,57176.0,85876.46264512511,60770.828340450564,53843.434640790845,58566.082
2892,36367.0,73083.95761757709,51321.002675533775,49629.5094325328,61799.918
2893,92818.0,62355.56551205665,90889.75712059262,87994.73935455648,87415.56
2894,110090.01726638552,82349.23073643955,94008.53679783696,83624.20126684544,87528.64
2895,86994.0,87516.09719010221,100820.38014134891,79281.80005826826,89975.266
2896,98519.0,81986.36102283916,94890.57346685983,84006.0084829595,88842.586
2897,68747.0,85592.61444160245,91801.71493851194,82216.21187445565,85758.84
2898,47226.0,76701.49166769075,56020.9162036277,53422.84506385126,56479.11
2899,46942.0,67572.66838390703,46550.87299052267,45116.835768939665,60161.062
2900,110123.13949148305,66289.57304289556,86345.62931688856,78928.95397392774,88560.24
2901,69254.0,85950.4171111354,92101.85015405195,76865.89626461979,88479.03
2902,86597.0,74856.03147520547,93247.00819811496,82608.37777277423,88619.37
2903,88213.0,80163.96268086345,88480.13687301506,79098.21481589209,86578.19
2904,90829.0,80938.46823213474,85107.19879735817,75285.69943064658,82540.63
2905,52291.0,82038.86450019521,54381.935456817664,50615.8940093992,56446.723
2906,34665.0,68973.4227856794,46056.61393572829,46147.29569170785,60585.977
2907,109197.84013265565,59577.155633802075,82330.38253045289,81943.21986256132,79487.27
2908,98651.0,84148.80165709932,88022.23980266326,78626.2860036619,86654.17
2909,69952.0,82449.64173952065,93939.93318139626,78150.5500742202,88674.14
2910,90188.0,74426.82633480677,86802.06212103924,81202.5630896442,87121.836
2911,91924.0,80541.11661454554,83846.66154317961,77658.10172753395,83158.88
2912,44995.0,81471.21851932633,53769.500609924915,51618.97636558366,56630.36
2913,36913.0,65096.949711219204,44708.38209657569,45347.191279518825,53848.3
2914,110047.27170547287,59984.0793627796,80945.14583925446,80010.17557932113,82935.37
2915,90050.0,83380.08685402581,86805.34136003371,77874.21174623398,86389.41
2916,91006.0,79201.65849851383,91655.24330452814,80707.42307057367,89147.58
2917,69620.0,79953.92739556993,87927.68437081056,80000.00157050752,88037.43
2918,83893.0,73799.5998531794,82147.95658095369,75892.26356542416,82883.61
2919,38904.0,78147.5235270357,52085.8923320584,50490.19574817201,56513.535
2920,59363.0,61247.16474384607,42658.021120645615,45131.77966994032,57246.53
2921,75627.0,68674.20928694174,82649.38050494772,80028.69583719829,79558.33
2922,76750.0,73726.84645579646,84422.97812743191,76698.03127709607,84428.49
2923,50993.0,74166.10257540844,87446.36164189116,72813.69193622495,84977.336
2924,70928.0,65137.15183762546,78245.29800196084,74003.18672868267,66677.586
2925,61714.0,71594.46082151856,74190.92815532885,73982.70461411797,60444.426
2926,25096.0,68432.87257992355,45803.572607754344,42420.88296809458,42711.566
2927,41918.0,50975.72002013279,36007.0359792482,35496.28205645935,42049.367
2928,57220.0,58122.52902759248,68022.44974621614,60698.61670463928,63401.676
2929,49287.0,63268.158653205996,68624.49225208197,58303.55177298228,55732.04
2930,62323.0,59999.390170910294,68780.60459271134,53876.89171739947,57861.02
2931,78630.0,64116.094531264695,65041.998387705135,52793.49775595239,56224.96
2932,55754.0,69022.96936153779,64195.29076779213,52206.93860252936,54277.996
2933,28928.0,62156.558349371015,39872.17902485415,31263.301645533782,33167.293
2934,30426.0,50019.499466828594,32578.15544717825,27686.860710895413,25941.223
2935,69093.0,49472.76271369502,59804.822971773436,51196.44849739851,52528.883
2936,44889.0,63050.06845777275,62792.31720404594,55678.7283975698,57570.78
2937,67028.0,55069.85682204616,63067.9559334025,52834.66483465053,58610.895
2938,59112.0,62082.264228091146,60927.118241720906,54796.00041720566,56083.848
2939,56288.0,59830.18594866405,58439.045416480214,52720.50004304879,52342.543
2940,42274.0,58855.04695412611,36723.80472533645,31966.61108397163,35654.836
2941,33325.0,53530.0865775184,31911.330950992196,28681.89623665598,33349.785
2942,66671.0,48983.123254967264,59677.74294997317,51366.64063906923,53520.36
2943,68156.0,60174.387211865695,62345.5650414745,51083.90795056011,57757.45
2944,66919.0,60913.15679548499,66233.6799534057,48195.58528265887,59305.223
2945,50144.0,60887.81613158606,63765.32418418025,49398.37695955102,58341.195
2946,58962.0,55716.12717272684,59497.886060446384,50522.92216260094,53851.47
2947,42443.0,58411.92875636139,37481.748882792046,30686.0724040643,36593.766
2948,25067.0,52546.390355707146,32499.605346331547,27183.837798715987,33577.07
2949,53331.0,43838.91138287006,58443.93038943317,50880.735957034754,56470.68
2950,65187.0,54470.65751324233,59333.03924056409,52248.04575808086,55789.24
2951,69449.0,58069.516837386815,62960.55746823743,51217.8783425188,57658.824
2952,46838.0,59612.80939093812,61280.42580262704,52725.859139099965,57927.004
2953,59294.0,52872.25481240895,57035.6639661935,52765.151468377255,53002.71
2954,38983.0,56724.18445773814,36154.31367429463,32751.027451380764,35074.793
2955,25080.0,49640.94135057549,31137.520931347975,26317.566206552765,33174.973
2956,42316.0,42518.11597885347,56306.413172885455,46630.38674310601,55141.215
2957,38365.0,49073.56419585051,55782.2287039347,52916.49078689415,54744.426
2958,64200.0,47187.057793773834,55606.620318581095,50006.30342114998,54417.977
2959,51894.0,55191.74695229026,54209.641312016574,53065.17292884822,54819.44
2960,42492.0,51900.75247455223,51997.99599349378,49055.196697716354,50676.46
2961,35823.0,48646.07679735365,32003.164618903236,30288.539209742714,32589.295
2962,28101.0,45718.793058163115,27623.55011598784,25341.148459944307,29940.824
2963,38859.0,41737.92462649655,51490.1219152582,46404.9479070456,50574.426
2964,52090.0,45458.339887568145,51116.394293246216,51632.49103193424,52292.8
2965,68547.0,49607.59738147741,53693.832577017674,48093.08354538168,53713.957
2966,38024.0,54372.448747453906,53169.456708265505,50486.11784921994,53490.47
2967,59423.0,45426.175391254306,49133.4648559001,46555.85982387476,49252.12
2968,35918.0,52036.48337152476,31756.613910114454,29078.671744933778,31944.746
2969,32936.0,44500.0772823641,27528.998636341992,24144.399060215525,27140.725
2970,38487.0,42805.25640628816,52369.017543016336,43948.5909239016,51932.0
2971,42056.0,44433.249282314544,51942.580294050495,48959.731456289475,52870.273
2972,46287.0,45400.67102730755,52969.42272841469,45598.660703450136,52056.152
2973,50709.0,46654.50283626234,49768.47387623725,48257.944972807214,52453.293
2974,76554.0,48036.45195065588,48045.23539413855,44973.6492689344,48496.79
2975,31467.0,55052.15656702051,32292.435756122806,28115.81016316944,32262.564
2976,29689.0,41965.38922285492,27517.199253657684,23530.58917672586,27756.803
2977,51033.0,40590.82709745774,51529.11461423754,43270.587793730476,50237.82
2978,54159.0,47617.80713026733,53058.27923246604,48176.5731119978,51823.863
2979,46792.0,48711.25032933911,55908.17683935263,45055.053282879795,55811.277
2980,62945.0,46707.67113602457,52361.039505765315,47793.60136597912,54927.855
2981,44488.0,51412.03860727217,51679.09527461353,44618.50907789776,50275.613
2982,56511.0,46420.59753486152,32081.434785359295,30517.04951255935,33035.47
2983,31021.0,50043.464068983274,29346.804881624874,24928.735462604996,29136.94
2984,68552.0,41485.88104570524,55105.30089823425,45625.42702818244,51099.887
2985,47367.0,52800.44442554676,58431.21432160808,45873.404124790046,57229.848
2986,61126.0,47483.81508185414,59872.1614390953,49207.60464470523,60434.29
2987,65414.0,51538.5243571792,57447.03469828895,46597.415297608364,58000.125
2988,62479.0,53122.92009244775,56350.985629693,50818.099798858224,55216.64
2989,36313.0,52884.096533356926,36185.921076657556,31554.964234393843,36965.863
2990,36917.0,44775.028157562396,30844.30094547198,25069.94324796566,33455.203
2991,64037.0,44550.32630242263,58562.001900150535,42042.970787951796,52940.426
2992,47413.0,52698.90398492176,61085.0898936185,45994.05654796306,60289.527
2993,69597.0,48303.55770270882,62190.28261234379,49248.128372681,61401.445
2994,61572.0,54597.15935069723,60375.803912697666,48197.01099261455,60671.03
2995,47735.0,53119.352255623344,58447.523873497434,49917.227992182205,55881.324
2996,32572.0,49300.529380259155,36045.51281017228,30838.90535403312,36567.492
2997,25888.0,43529.73253076169,30240.438678186616,24900.882410217408,32017.025
2998,44690.0,39843.161356641416,54939.186640443164,42700.417926791255,54554.02
2999,58514.0,46513.35680608616,54956.93723727883,46036.286727234605,58478.344
3000,78772.0,50631.988496369915,58168.10699748227,48644.06163849792,59115.223
3001,58590.0,56125.0177114834,58026.446797273216,47076.62923246819,58766.65
3002,76333.0,51872.59543613701,56160.46401301735,49089.23330825198,54775.87
3003,48417.0,56832.62623007062,36971.41706348511,30670.815653623336,35697.234
