Forecast_Origin_Index,Target_Date,Unconstrained_Groundtruth,ARIMA,SARIMA,SD-SVR,Tsformer
1,2024-04-05,29300.000000000007,49080.64274835881,58744.22248477616,63221.00129574778,52275.723
1,2024-04-06,34501.00000000001,49080.64274835227,37329.23187816199,39837.059272005354,37455.027
1,2024-04-07,40718.00000000003,49080.64274835044,31529.364158201133,34169.76180037827,38548.082
1,2024-04-08,75709.00000000001,49080.642748349914,58712.22715366392,63246.43305011972,44032.633
1,2024-04-09,64341.99999999998,49080.64274834975,60705.298124746216,66076.73464763605,59291.844
1,2024-04-10,78988.00000000004,49080.64274834975,63869.528262673324,67860.2410619989,66619.5
1,2024-04-11,63576.00000000006,49080.64274834975,61130.30836536296,65099.327804662804,61501.0
1,2024-04-12,56399.000000000044,49080.64274834975,58764.0716793387,62531.69324132214,51110.824
1,2024-04-13,39992.00000000002,49080.64274834975,37341.84524490524,40612.48116981927,39881.53
2,2024-03-16,38474.99999999998,54082.228037483306,37949.59846574067,44806.14560274075,35484.15
2,2024-03-17,31727.000000000007,50978.21794542638,32078.119218625085,34301.24554109995,32958.73
2,2024-03-18,58091.999999999985,50144.67824295452,59736.477596394,61842.526929198764,42476.05
2,2024-03-19,55462.00000000002,49914.629714607065,61757.446417251645,63734.11422229032,60257.227
2,2024-03-20,52918.99999999999,49850.65355784273,64985.01974587265,66839.08403461796,60170.63
2,2024-03-21,51025.999999999985,49832.824107222776,62197.37818990372,65214.1467920237,59086.543
2,2024-03-22,81921.99999999994,49827.852296019024,59815.257961304174,61548.28056287906,48797.133
2,2024-03-23,43009.99999999998,49826.46565854893,37991.7124243352,38559.960337491844,35868.66
2,2024-03-24,25839.00000000001,49826.078907754316,32090.572436553015,32580.777376733036,33707.863
2,2024-03-25,55774.000000000015,49825.971036663446,59759.94456313598,60856.03490624804,42842.49
2,2024-03-26,53554.999999999956,49825.94094955298,61781.70545417559,61976.1636485865,58568.434
2,2024-03-27,71349.00000000003,49825.932557729786,65010.54660269314,66428.34226819647,63811.566
2,2024-03-28,52211.00000000003,49825.93021710234,62221.8100461056,64092.93109448628,59657.18
2,2024-03-29,58759.99999999999,49825.92956426002,59838.754107917775,61491.29136212239,48735.883
2,2024-03-30,46031.999999999985,49825.92938217074,38006.636165334654,40044.304721086606,36075.63
2,2024-03-31,28572.000000000025,49825.92933138285,32103.178178147853,34470.08467418746,33369.17
2,2024-04-01,53561.99999999997,49825.929317217204,59783.41898235042,63057.27548248028,46430.496
2,2024-04-02,61620.00000000002,49825.92931326619,61805.974031900325,65879.24201346563,59439.953
2,2024-04-03,91515.00000000006,49825.929312164146,65036.08348652064,68072.68771913202,64572.33
2,2024-04-04,49150.00000000001,49825.92931185675,62246.251499271944,65188.44984898994,59349.438
2,2024-04-05,29300.000000000007,49825.92931177098,59862.259483943555,62704.18587825932,51116.723
2,2024-04-06,34501.00000000001,49825.92931174708,38021.565768459455,39956.69783296558,37527.145
2,2024-04-07,40718.00000000003,49825.929311740445,32115.788871345474,33793.89708051159,33119.05
2,2024-04-08,75709.00000000001,49825.92931173859,59806.902622442394,62741.48876626009,47699.65
2,2024-04-09,64341.99999999998,49825.92931173806,61830.25214245231,65805.02672901536,59237.02
2,2024-04-10,78988.00000000004,49825.92931173788,65061.63040137283,67346.80939957613,64230.902
2,2024-04-11,63576.00000000006,49825.92931173788,62270.70255317205,65321.39765119154,62879.43
2,2024-04-12,56399.000000000044,49825.92931173788,59885.77409300697,62208.737073067416,50467.535
2,2024-04-13,39992.00000000002,49825.92931173788,38036.50123601236,40359.60139171379,36759.26
2,2024-04-14,36497.00000000002,49825.92931173788,32128.404518090945,34861.470739469376,35312.01
3,2024-03-17,31727.000000000007,45611.675756716766,32141.596030487373,34449.73028264662,37455.883
3,2024-03-18,58091.999999999985,47825.822194944594,59856.48653788041,61835.27093401917,47005.867
3,2024-03-19,55462.00000000002,48461.56571758569,61888.55350375896,63486.88872409612,60070.176
3,2024-03-20,52918.99999999999,48640.172508346346,65114.23421529436,67042.98275744087,65751.05
3,2024-03-21,51025.999999999985,48690.046229369276,62321.64797729807,65605.04804808645,55356.05
3,2024-03-22,81921.99999999994,48703.94924345749,59930.36739810072,60881.73024502268,45604.785
3,2024-03-23,43009.99999999998,48707.82307655237,38072.89799378323,38694.23121572584,37518.164
3,2024-03-24,25839.00000000001,48708.90231066836,32156.492877582583,32479.775036758347,38066.395
3,2024-03-25,55774.000000000015,48709.20296986718,59879.95490584985,60379.32010214876,48001.617
3,2024-03-26,53554.999999999956,48709.28672836665,61912.84732838041,61981.36581031546,61148.977
3,2024-03-27,71349.00000000003,48709.310061982564,65139.794036216095,66742.59317794918,66559.94
3,2024-03-28,52211.00000000003,48709.31656230437,62346.11161964891,64821.64388680668,57234.43
3,2024-03-29,58759.99999999999,48709.318373175614,59953.89238596196,61733.467513291165,46584.09
3,2024-03-30,46031.999999999985,48709.31887765137,38087.84322241758,39570.46555445803,36769.746
3,2024-03-31,28572.000000000025,48709.31901818907,32169.115727059187,34277.99830078636,37633.125
3,2024-04-01,53561.99999999997,48709.31905734033,59903.46010518766,63191.26832292506,49143.574
3,2024-04-02,61620.00000000002,48709.31906824713,61937.15050332998,65457.89546677675,63929.984
3,2024-04-03,91515.00000000006,48709.319071285616,65165.36389146047,68217.55862582591,65313.625
3,2024-04-04,49150.00000000001,48709.31907213211,62370.58486475755,65907.57865119253,58292.32
3,2024-04-05,29300.000000000007,48709.31907236789,59977.42660813691,62625.547975878275,44606.105
3,2024-04-06,34501.00000000001,48709.319072433565,38102.79431753443,39735.1252154528,37187.65
3,2024-04-07,40718.00000000003,48709.31907245191,32181.74353140984,34126.427437746825,38206.168
3,2024-04-08,75709.00000000001,48709.319072457016,59926.974531071544,62539.101717762234,50074.215
3,2024-04-09,64341.99999999998,48709.3190724584,61961.463218056706,65688.09605479489,65400.766
3,2024-04-10,78988.00000000004,48709.31907245883,65190.94378369483,67664.23083452534,63908.28
3,2024-04-11,63576.00000000006,48709.319072458915,62395.06771640144,64920.18693155484,60239.3
3,2024-04-12,56399.000000000044,48709.319072458915,60000.97006825045,62677.22119319393,48739.6
3,2024-04-13,39992.00000000002,48709.319072458915,38117.75128143664,40225.48622360897,37893.113
3,2024-04-14,36497.00000000002,48709.319072458915,32194.376292579553,34901.2583608005,38713.91
3,2024-04-15,75226.99999999997,48709.319072458915,59950.49818712333,63007.74137609976,52594.516
4,2024-03-18,58091.999999999985,42473.44144329717,59754.34897975222,61553.682634418925,47137.445
4,2024-03-19,55462.00000000002,46073.78405982504,61774.93066250132,63349.53930874091,58571.953
4,2024-03-20,52918.99999999999,47131.373042837935,64999.06274691462,66823.67200556907,62794.51
4,2024-03-21,51025.999999999985,47430.66745159038,62211.118728642934,64143.6762745566,55134.188
4,2024-03-22,81921.99999999994,47514.48667080211,59826.26372165994,60765.165950403505,50341.4
4,2024-03-23,43009.99999999998,47537.89237059442,38003.436448046254,38698.241413791344,38934.996
4,2024-03-24,25839.00000000001,47544.42286603874,32097.528608437027,32672.96804007716,32475.787
4,2024-03-25,55774.000000000015,47546.2445457285,59773.32674157797,60556.424168357065,48660.32
4,2024-03-26,53554.999999999956,47546.75267053192,61799.07578113628,61493.38817738994,60731.285
4,2024-03-27,71349.00000000003,47546.89440030801,65024.43713686234,66459.46133552631,67564.87
4,2024-03-28,52211.00000000003,47546.9339323881,62235.40496701772,64244.76692011935,56960.53
4,2024-03-29,58759.99999999999,47546.94495888692,59849.61896406917,62315.71813779535,53028.312
4,2024-03-30,46031.999999999985,47546.94803445567,38018.27254067276,39375.751168652765,39797.906
4,2024-03-31,28572.000000000025,47546.94889230933,32110.059165080285,33843.1973286359,34819.95
4,2024-04-01,53561.99999999997,47546.94913158631,59796.661318566985,64050.71686894377,47328.89
4,2024-04-02,61620.00000000002,47546.94919832668,61823.2011658097,65692.05697549967,63136.01
4,2024-04-03,91515.00000000006,47546.949216942216,65049.82163137396,68647.21206882426,64670.63
4,2024-04-04,49150.00000000001,47546.94922213461,62259.70068496858,65716.2095813322,59566.67
4,2024-04-05,29300.000000000007,47546.94922358288,59872.98332385665,63794.938551934094,55251.777
4,2024-04-06,34501.00000000001,47546.94922398686,38033.1144249819,39720.238110855404,39102.75
4,2024-04-07,40718.00000000003,47546.94922409953,32122.59461337599,33827.404853992324,32440.932
4,2024-04-08,75709.00000000001,47546.94922413095,59820.00500485928,63250.93831451767,50660.09
4,2024-04-09,64341.99999999998,47546.94922413974,61847.33596850037,65523.1708817998,66755.734
4,2024-04-10,78988.00000000004,47546.94922414218,65075.2160354315,67716.75915874889,67558.1
4,2024-04-11,63576.00000000006,47546.94922414286,62284.00588743103,64367.02439243167,58414.64
4,2024-04-12,56399.000000000044,47546.94922414303,59896.35680457417,62381.97217502476,56591.953
4,2024-04-13,39992.00000000002,47546.949224143114,38047.96210323493,40585.27136661605,40942.46
4,2024-04-14,36497.00000000002,47546.949224143114,32135.134955233854,34732.341182326774,33383.016
4,2024-04-15,75226.99999999997,47546.949224143114,59843.357804011146,64285.16493837114,49755.844
4,2024-04-16,54927.99999999997,47546.949224143114,61871.480192884956,65713.20933432473,67158.73
5,2024-03-19,55462.00000000002,51035.38906155524,61536.04616000322,62670.73040494638,59436.723
5,2024-03-20,52918.99999999999,49227.70428078249,64742.46665458709,66651.7139465064,67372.734
5,2024-03-21,51025.999999999985,48735.83597424033,61965.25916526183,64999.055166958125,58480.805
5,2024-03-22,81921.99999999994,48599.74836564744,59592.263690027685,59976.61665658202,49111.996
5,2024-03-23,43009.99999999998,48561.92141446345,37851.09524948823,37910.15091872812,31504.541
5,2024-03-24,25839.00000000001,48551.39345212668,31969.78002169113,32466.77123155264,36244.06
5,2024-03-25,55774.000000000015,48548.46226677558,59532.47690198581,59715.83959037319,52075.49
5,2024-03-26,53554.999999999956,48547.64608729667,61550.145041696174,61088.179867761726,58367.695
5,2024-03-27,71349.00000000003,48547.41881832114,64767.32258638547,64700.81820408777,68782.984
5,2024-03-28,52211.00000000003,48547.35553372618,61988.98770397906,63900.74269644597,58410.684
5,2024-03-29,58759.99999999999,48547.33791166144,59615.083920556855,62220.15131712181,47020.215
5,2024-03-30,46031.999999999985,48547.33300466383,37865.590066444485,39399.18729425479,34417.324
5,2024-03-31,28572.000000000025,48547.33163827295,31982.022688883433,33623.83122913782,37414.4
5,2024-04-01,53561.99999999997,48547.33125779095,59555.27423580168,62715.894773789805,49676.188
5,2024-04-02,61620.00000000002,48547.33115184287,61573.71500725657,65848.55670067445,59990.83
5,2024-04-03,91515.00000000006,48547.331122340795,64792.12451544363,67282.61406428099,68959.67
5,2024-04-04,49150.00000000001,48547.331114125736,62012.72571688344,66182.19637201386,62319.324
5,2024-04-05,29300.000000000007,48547.33111183815,59637.91288732763,63268.33797823654,47060.684
5,2024-04-06,34501.00000000001,48547.331111201194,37880.09043395439,39778.324351790274,34604.73
5,2024-04-07,40718.00000000003,48547.3311110238,31994.270044197252,33491.268169549636,36168.06
5,2024-04-08,75709.00000000001,48547.33111097439,59578.08029946953,61527.475637915,53015.926
5,2024-04-09,64341.99999999998,48547.33111096067,61597.29399853507,66313.84804502221,59643.01
5,2024-04-10,78988.00000000004,48547.331110956875,64816.93594197928,67551.7442245905,66629.86
5,2024-04-11,63576.00000000006,48547.33111095584,62036.47281985668,65286.78766489246,66283.81
5,2024-04-12,56399.000000000044,48547.33111095559,59660.75059606349,62589.55303761914,47458.25
5,2024-04-13,39992.00000000002,48547.3311109555,37894.59635413375,40136.192463689535,34662.766
5,2024-04-14,36497.00000000002,48547.3311109555,32006.52208942777,34828.30103865193,38839.35
5,2024-04-15,75226.99999999997,48547.3311109555,59600.89509633211,63753.13837311793,51503.055
5,2024-04-16,54927.99999999997,48547.3311109555,61620.88201898779,66671.92383654683,60191.406
5,2024-04-17,76262.99999999997,48547.3311109555,64841.7568696293,67981.14202110829,70434.77
6,2024-03-20,52918.99999999999,50583.030519165004,63840.1026872839,65936.76773618707,66423.79
6,2024-03-21,51025.999999999985,49302.26230974237,61067.83151844885,64594.99997824684,61210.418
6,2024-03-22,81921.99999999994,48951.35900198808,58725.592785916204,60382.36855798297,47089.55
6,2024-03-23,43009.99999999998,48854.072762101176,37306.40920980773,37658.643001510645,38482.74
6,2024-03-24,25839.00000000001,48827.0115738222,31508.280363461185,32014.190523540772,35358.957
6,2024-03-25,55774.000000000015,48819.47730971369,58670.68292007209,59410.12400695433,42800.914
6,2024-03-26,53554.999999999956,48817.37911493494,60648.34991563894,60611.588281634715,57924.902
6,2024-03-27,71349.00000000003,48816.79475332913,63826.26151883503,64523.09699412108,66729.89
6,2024-03-28,52211.00000000003,48816.63200139642,61088.72210722058,62664.72004853229,62053.75
6,2024-03-29,58759.99999999999,48816.58667272051,58745.47738488438,61674.74299332285,49383.133
6,2024-03-30,46031.999999999985,48816.57404803471,37319.042166609,39478.41675107189,39278.83
6,2024-03-31,28572.000000000025,48816.570531877296,31518.949965738426,33502.86130145167,36815.082
6,2024-04-01,53561.99999999997,48816.569552576555,58690.550194603056,61579.90638995365,44567.195
6,2024-04-02,61620.00000000002,48816.569279827105,60668.88686336074,64353.13782284335,57368.043
6,2024-04-03,91515.00000000006,48816.56920386247,63847.87456390248,67808.33440869286,64945.42
6,2024-04-04,49150.00000000001,48816.569182705236,61109.4081727926,65330.03124475833,63488.57
6,2024-04-05,29300.000000000007,48816.56917681261,58765.36998615004,62877.91003317333,49973.79
6,2024-04-06,34501.00000000001,48816.569175171404,37331.67939612617,39613.84164051314,39809.18
6,2024-04-07,40718.00000000003,48816.569174714314,31529.623180959043,33756.45360987627,37997.66
6,2024-04-08,75709.00000000001,48816.56917458701,58710.42419654594,61246.212316680816,43704.254
6,2024-04-09,64341.99999999998,48816.56917455154,60689.43076525802,64956.35086070148,58056.86
6,2024-04-10,78988.00000000004,48816.56917454166,63869.49492753109,67886.27739767144,68510.445
6,2024-04-11,63576.00000000006,48816.56917453888,61130.10124303405,65990.63566808496,64633.203
6,2024-04-12,56399.000000000044,48816.569174538105,58785.26932340402,62568.20596865723,51167.934
6,2024-04-13,39992.00000000002,48816.56917453793,37344.32090483384,40606.243023138144,38915.324
6,2024-04-14,36497.00000000002,48816.56917453784,31540.300010320017,35112.677088022305,38564.19
6,2024-04-15,75226.99999999997,48816.56917453784,58730.30492817907,63894.519338811086,44961.492
6,2024-04-16,54927.99999999997,48816.56917453784,60709.98162368558,67193.72938308012,57610.49
6,2024-04-17,76262.99999999997,48816.56917453784,63891.12261219905,68494.23801950221,68433.26
6,2024-04-18,47297.99999999997,48816.56917453784,61150.80132031684,66175.00092957274,68173.55
7,2024-03-21,51025.999999999985,50034.44326131028,59547.59903651057,64405.93446963976,65052.723
7,2024-03-22,81921.99999999994,49259.36290926398,57212.03375032745,60791.70685893165,49111.387
7,2024-03-23,43009.99999999998,49045.62107925261,36340.31736502815,37961.685463616894,37509.504
7,2024-03-24,25839.00000000001,48986.25161438277,30693.518067150875,31635.993131294596,34174.957
7,2024-03-25,55774.000000000015,48969.72788644139,57155.547867038425,58441.469533686555,44028.727
7,2024-03-26,53554.999999999956,48965.12642735998,59077.26166223431,59545.45211369131,54405.23
7,2024-03-27,71349.00000000003,48963.84483276,62147.84643061755,64028.8403123927,62969.863
7,2024-03-28,52211.00000000003,48963.48786861561,59507.59578143239,62242.72072580192,65732.67
7,2024-03-29,58759.99999999999,48963.38844174648,57227.99694260665,59624.86745427004,48975.605
7,2024-03-30,46031.999999999985,48963.36074782904,36350.253418399116,38557.28027504109,39406.703
7,2024-03-31,28572.000000000025,48963.35303408138,30701.911246541196,33145.915431217196,36091.426
7,2024-04-01,53561.99999999997,48963.35088552588,57171.176873407436,61762.28812337764,45512.152
7,2024-04-02,61620.00000000002,48963.35028707605,59093.41614612314,63686.71631522103,55967.414
7,2024-04-03,91515.00000000006,48963.35012038623,62164.84054165093,67264.42444611892,64483.098
7,2024-04-04,49150.00000000001,48963.35007395712,59523.867936785624,65189.13427132737,62423.598
7,2024-04-05,29300.000000000007,48963.35006102495,57243.645759667976,62842.29079966254,50795.355
7,2024-04-06,34501.00000000001,48963.35005742283,36360.193381443874,39650.4398809891,39439.41
7,2024-04-07,40718.00000000003,48963.350056419535,30710.306715045248,33624.23328288478,37563.953
7,2024-04-08,75709.00000000001,48963.35005614008,57186.81015346985,61761.82706781733,47279.36
7,2024-04-09,64341.99999999998,48963.350056062234,59109.57504732753,63998.09321486643,56154.383
7,2024-04-10,78988.00000000004,48963.350056040574,62181.839299589694,66988.02032368314,61385.855
7,2024-04-11,63576.00000000006,48963.35005603457,59540.14454163128,65755.44681857711,69357.914
7,2024-04-12,56399.000000000044,48963.35005603292,57259.29885577478,62477.001219250786,53372.05
7,2024-04-13,39992.00000000002,48963.35005603248,36370.13606249299,40093.338701727975,39826.117
7,2024-04-14,36497.00000000002,48963.35005603231,30718.704479223834,35106.06426746084,35750.152
7,2024-04-15,75226.99999999997,48963.35005603231,57202.44770832919,63995.99421054462,48159.902
7,2024-04-16,54927.99999999997,48963.35005603231,59125.73836705579,67094.2565381225,56304.8
7,2024-04-17,76262.99999999997,48963.35005603231,62198.84270570451,68686.04152502252,62896.223
7,2024-04-18,47297.99999999997,48963.35005603231,59556.42559718593,66845.97061051497,68474.125
7,2024-04-19,55271.999999999985,48963.35005603231,57274.95623209705,63217.71522636495,56176.824
8,2024-03-22,81921.99999999994,49576.00273825385,56029.882872648115,60671.47064001018,50036.36
8,2024-03-23,43009.99999999998,49179.51283015548,35567.188305047646,37811.18064874814,37408.44
8,2024-03-24,25839.00000000001,49069.64156780041,30039.450770427582,31333.29857629137,36238.25
8,2024-03-25,55774.000000000015,49039.08212600098,55935.59123805075,57625.29366486107,43342.14
8,2024-03-26,53554.999999999956,49030.57359125488,57821.223457114706,59816.36920105537,55036.367
8,2024-03-27,71349.00000000003,49028.203915522216,60820.06466935969,62422.86431302064,63783.824
8,2024-03-28,52211.00000000003,49027.5438944196,58212.72335005032,61309.96160101602,60693.707
8,2024-03-29,58759.99999999999,49027.360055947334,55999.71211461115,58910.24670364697,49958.97
8,2024-03-30,46031.999999999985,49027.30885032132,35574.78931885774,37349.47152601676,37091.45
8,2024-03-31,28572.000000000025,49027.29458768827,30045.74196531623,32470.91603422431,36936.69
8,2024-04-01,53561.99999999997,49027.29061502324,55947.30707009907,60428.285300259835,44124.695
8,2024-04-02,61620.00000000002,49027.28950849057,57833.334223900485,63134.54426686115,58347.047
8,2024-04-03,91515.00000000006,49027.28920028066,60832.803538406944,66750.38869462577,64468.277
8,2024-04-04,49150.00000000001,49027.28911443294,58224.91611587121,64621.34118567628,62014.29
8,2024-04-05,29300.000000000007,49027.28909052121,56011.44136897461,61551.62010878407,48469.73
8,2024-04-06,34501.00000000001,49027.28908386095,35582.24060771363,39766.746733322514,38069.336
8,2024-04-07,40718.00000000003,49027.28908200582,30052.035204562544,33249.781870780476,38484.277
8,2024-04-08,75709.00000000001,49027.2890814891,55959.02534831455,62054.88678164248,46022.176
8,2024-04-09,64341.99999999998,49027.28908134514,57845.447527310964,63403.93434032494,59834.496
8,2024-04-10,78988.00000000004,49027.289081305076,60845.54507558833,66677.0347484767,65128.83
8,2024-04-11,63576.00000000006,49027.28908129393,58237.11143544615,65399.222158824516,60454.95
8,2024-04-12,56399.000000000044,49027.28908129079,56023.173080010434,62773.108912350894,53655.35
8,2024-04-13,39992.00000000002,49027.28908128992,35589.693457229296,39640.7114286209,38727.168
8,2024-04-14,36497.00000000002,49027.28908128966,30058.329761917164,34333.27070442833,39308.957
8,2024-04-15,75226.99999999997,49027.28908128957,55970.74608090358,63658.30690567232,43886.11
8,2024-04-16,54927.99999999997,49027.28908128957,57857.56336783234,66971.95109441508,59867.6
8,2024-04-17,76262.99999999997,49027.28908128957,60858.28928146311,69427.79192360939,66361.61
8,2024-04-18,47297.99999999997,49027.28908128957,58249.30930931015,66858.1269775141,61342.9
8,2024-04-19,55271.999999999985,49027.28908128957,56034.907248233285,62893.27142255058,52052.055
8,2024-04-20,43104.99999999999,49027.28908128957,35597.14786773168,39759.59204313086,41144.242
9,2024-03-23,43009.99999999998,57945.86137304048,37427.63981545163,37887.00426538763,36839.805
9,2024-03-24,25839.00000000001,52617.623089740286,31673.257456867606,31190.17598569495,34226.59
9,2024-03-25,55774.000000000015,51222.5884880634,58977.068202241244,56917.33549130871,43427.5
9,2024-03-26,53554.999999999956,50840.60078919252,60965.332602756935,58715.65503762293,60613.824
9,2024-03-27,71349.00000000003,50734.698135374,64127.10732124188,62046.33774940001,60158.98
9,2024-03-28,52211.00000000003,50705.235985826366,61378.00522575867,59850.662431538054,59932.84
9,2024-03-29,58759.99999999999,50697.03171981239,59105.046597284876,58207.64866973847,49687.465
9,2024-03-30,46031.999999999985,50694.746482071125,37514.404069038625,37072.6275048087,36891.312
9,2024-03-31,28572.000000000025,50694.109898460265,31684.053569651995,31451.330120817667,34530.984
9,2024-04-01,53561.99999999997,50693.932565874245,58997.870515317016,59384.303422057135,43922.62
9,2024-04-02,61620.00000000002,50693.88316619184,60986.83185729918,61772.71710490717,59544.12
9,2024-04-03,91515.00000000006,50693.86940486,64149.7215759819,66227.83747375585,64234.027
9,2024-04-04,49150.00000000001,50693.86557134676,61399.65003187762,64329.791257141216,60968.812
9,2024-04-05,29300.000000000007,50693.86450343951,59125.88986306295,61053.906959732354,49180.707
9,2024-04-06,34501.00000000001,50693.86420595108,37527.63357063447,39420.228542752746,36747.8
9,2024-04-07,40718.00000000003,50693.864123079315,31695.22704564582,33439.78072574775,34510.34
9,2024-04-08,75709.00000000001,50693.86409999363,59018.675986322974,61727.78112329481,46983.37
9,2024-04-09,64341.99999999998,50693.864093562646,61008.33871931773,63940.44991439134,59857.44
9,2024-04-10,78988.00000000004,50693.86409177115,64172.34380529075,66456.62852153298,65281.184
9,2024-04-11,63576.00000000006,50693.86409127208,61421.302470862094,64978.01242328073,60869.58
9,2024-04-12,56399.000000000044,50693.86409113304,59146.74047904888,62446.26872982385,52043.566
9,2024-04-13,39992.00000000002,50693.864091094314,37540.867737506196,40001.63050048725,38585.01
9,2024-04-14,36497.00000000002,50693.86409108351,31706.404461874867,33646.22678726495,34195.332
9,2024-04-15,75226.99999999997,50693.86409108054,59039.48879420868,62331.13107339136,48361.496
9,2024-04-16,54927.99999999997,50693.864091079726,61029.85316555585,66260.82663427804,58564.242
9,2024-04-17,76262.99999999997,50693.86409107946,64194.97401214435,69286.82004281077,64969.582
9,2024-04-18,47297.99999999997,50693.86409107937,61442.96254540265,67345.79448548751,62887.824
9,2024-04-19,55271.999999999985,50693.86409107937,59167.59844783456,63389.69672387922,50558.44
9,2024-04-20,43104.99999999999,50693.86409107937,37554.106571299046,39922.80377639859,37652.977
9,2024-04-21,36480.99999999997,50693.86409107937,31717.58581972868,33598.97518887709,36408.273
10,2024-03-24,25839.00000000001,47740.53115431265,32272.01713128039,31248.08714667395,38274.547
10,2024-03-25,55774.000000000015,49146.096743678965,60131.11448063333,56747.673656712905,48054.656
