Date,Unconstrained_Groundtruth,ARIMA,SARIMA,SD-SVR,Tsformer
2926,25096.0,68424.43133209732,45800.797940963006,40399.40552402052,43223.52
2927,41918.0,51009.115995696004,36033.93919919481,33391.19284490366,40357.03
2928,57220.0,58131.43592497019,67981.7813042091,57106.4025962421,60555.68
2929,49287.0,63259.42195144127,68659.04173832577,55890.60190339634,54372.438
2930,62323.0,59999.00794040451,68793.11679764745,52258.492228658244,56066.95
2931,78630.0,64102.56205851675,65018.19377908244,52237.3428318057,54130.19
2932,55754.0,68994.52684525486,64225.43323096778,52079.35296132313,51461.1
2933,28928.0,62150.49830041873,39886.80151936862,31392.873029351704,27252.04
2934,30426.0,50043.01906003235,32591.458253812507,27961.489594514576,20119.035
2935,69093.0,49491.80664043853,59801.11589314152,51099.95908564277,49641.645
2936,44889.0,63026.812794692945,62803.41085744407,54393.53577277049,56174.492
2937,67028.0,55071.8744285946,63104.62225954773,51885.47854800313,57669.785
2938,59112.0,62062.10268543195,60902.04145615534,53626.1533215566,55744.754
2939,56288.0,59818.5373399619,58486.96198494096,52065.41162521775,51885.99
2940,42274.0,58846.58430258228,36730.96092024856,31829.228338451147,34410.48
2941,33325.0,53536.31750523337,31903.64599383732,28452.471018672495,32537.922
2942,66671.0,48997.79775019596,59654.98543320965,51252.936376416525,51348.51
2943,68156.0,60154.45338982195,62354.02461941099,51748.349108247916,56538.49
2944,66919.0,60892.97229761929,66219.34647686697,49097.65141920111,58113.617
2945,50144.0,60869.894946128705,63731.66570967301,50626.362262863964,57509.996
2946,58962.0,55714.743937345265,59552.19801613471,51494.62621532738,53081.363
2947,42443.0,58402.1036173682,37485.38507354387,31283.812570229507,35579.016
2948,25067.0,52552.931176142694,32496.124040632745,27755.199950794013,32487.926
2949,53331.0,43863.7559863263,58445.72720251136,51531.91477179433,54251.9
2950,65187.0,54463.04732249756,59357.36524442919,52932.59131767822,54640.383
2951,69449.0,58051.690198440825,62959.348954093046,51695.36232329602,57143.293
2952,46838.0,59592.45293886284,61245.58333625159,53280.058396848624,57500.215
2953,59294.0,52873.4788347306,57093.497855594345,53326.1210252303,52603.02
2954,38983.0,56713.57905193945,36157.69355470902,33071.148370243,34439.36
2955,25080.0,49650.22381535542,31132.79548305547,26463.677398781198,34122.5
2956,42316.0,42541.49787278343,56304.623853577774,46778.41551774387,53217.73
2957,38365.0,49075.92874601416,55821.75039157491,53192.56893971696,53686.207
2958,64200.0,47192.926774032894,55640.577727829404,50255.26730755866,55076.594
2959,51894.0,55173.2281805582,54186.225616687814,53048.55717602683,55454.402
2960,42492.0,51894.05637834522,52039.72602539485,48639.107600970754,50844.105
2961,35823.0,48648.45785650497,32016.68306038828,29921.154739169047,32505.018
2962,28101.0,45727.54300443929,27625.11083086944,25103.258527024384,32177.445
2963,38859.0,41753.831456212865,51479.23979860824,45699.910091985854,50246.117
2964,52090.0,45461.05375493484,51152.341473054614,50831.19092976508,52176.59
2965,68547.0,49597.51450530284,53696.08262120326,47190.92393260187,54657.023
2966,38024.0,54349.48085192983,53132.28056643407,49389.97618846207,54296.81
2967,59423.0,45431.4204168566,49189.09550869501,45487.61842911602,49397.688
2968,35918.0,52021.89218333476,31752.307790986273,28396.19030315562,30723.541
2969,32936.0,44507.59222254597,27528.389267669532,23623.172312447718,26918.074
2970,38487.0,42815.060811449875,52340.535328868165,43005.11190453382,51014.93
2971,42056.0,44436.50838683634,51972.758030913385,47894.61707081264,52542.695
2972,46287.0,45400.07378769502,52984.93199588242,44581.40132341849,53191.32
2973,50709.0,46649.88495185253,49755.92611474199,47100.54944849293,53721.215
2974,76554.0,48028.226376375336,48086.853004550765,43771.42130522433,48995.426
2975,31467.0,55023.69828980514,32272.412533500352,27334.997765031985,30719.459
2976,29689.0,41977.54306690784,27517.871495008607,22947.970594447244,28425.262
2977,51033.0,40603.56950071455,51505.87744782839,42155.83867119678,49714.746
2978,54159.0,47609.243436637094,53070.924064424544,47077.091460559124,51493.418
2979,46792.0,48700.62356148922,55901.69856501828,44031.63893705068,56181.8
2980,62945.0,46704.04901085623,52339.681927877966,46624.42254070718,55433.48
2981,44488.0,51395.01086282464,51698.15969452502,43555.53163636189,50254.082
2982,56511.0,46420.26748145074,32087.483866179085,30104.31605063308,31706.459
2983,31021.0,50032.717903889745,29330.92418702681,24636.17428836296,28703.947
2984,68552.0,41498.99755968044,55077.09833342991,45696.21543035082,48846.016
2985,47367.0,52779.694689518314,58415.69518011343,46250.143267907064,56236.61
2986,61126.0,47481.66937098493,59868.416581837664,49925.91045358945,60129.535
2987,65414.0,51524.97047396458,57408.84576504332,47578.534788830664,58150.223
2988,62479.0,53106.933871531466,56367.904757243814,51918.57999965426,54703.203
2989,36313.0,52871.4921752776,36178.84824624621,32174.771191904623,35857.52
2990,36917.0,44786.00748185512,30842.85935326924,25553.029399808802,33987.69
2991,64037.0,44559.690413862314,58511.73295842618,43118.6743280432,50632.3
2992,47413.0,52684.15541274973,61085.51483765918,47351.760981775806,59428.016
2993,69597.0,48303.64140371504,62210.56189891054,50960.56525096042,60969.676
2994,61572.0,54579.259579172816,60331.426843995665,49968.84502586054,60905.395
2995,47735.0,53108.82366166826,58474.28112680753,51461.155054917144,55651.38
2996,32572.0,49302.28064321027,36054.50090081666,31771.15268145981,35859.457
2997,25888.0,43545.35800885189,30247.696858181498,25519.408471398267,31873.441
2998,44690.0,39864.08922405775,54933.004992477196,43750.81346202613,53235.996
2999,58514.0,46514.04286753244,54988.61762977622,47124.37249841304,58382.83
3000,78772.0,50620.978168253205,58158.96363047289,49402.69257278757,59643.594
3001,58590.0,56099.51116050441,57970.56996854454,47903.01133694433,59064.47
3002,76333.0,51864.03666786806,56192.57243780232,49640.28996188158,54683.86
3003,48417.0,56811.16626508027,36958.51924352326,31019.134040190653,34275.695
3004,39207.0,49786.79842270806,32669.140195014843,24903.707833202443,29941.291
3005,75688.0,46457.66036184091,62154.34379772346,42506.919727242435,55861.75
