Date,Unconstrained_Groundtruth,ARIMA,SARIMA,SD-SVR,Tsformer
2719,68296.0,53350.3815279061,66035.80575071901,67679.6327652021,69195.25
2720,81542.0,59507.3070630911,69918.0141725366,68502.1362337949,72589.945
2721,85741.0,63452.133323716895,68069.26194189863,67817.6057387747,73593.71
2722,72004.0,65278.01961508637,67715.62381578994,68187.48117846144,66941.31
2723,27057.0,62478.023734534654,43549.820658351084,41309.54515754975,43726.098
2724,41080.0,45751.38152942578,34420.93226007637,35144.599752938244,36731.19
2725,46984.0,51110.16764027365,65684.28907265789,65487.39248847587,68653.23
2726,75235.0,52842.56704176812,64663.92582882841,68794.4761431854,71087.61
2727,68928.0,61244.23173874566,69656.01821107832,69712.98422407206,73646.79
2728,61866.0,60108.46951141898,66360.02277988716,69019.86203308265,74005.16
2729,59820.0,58408.891977116895,63277.80617893525,69147.0708936096,66846.9
2730,45147.0,57930.72117891954,39983.689749095895,41781.37259919261,41862.953
2731,36645.0,52943.66140081565,34380.148308780954,35444.30944711033,34103.066
2732,65215.0,49092.69878607964,64448.63236199069,65761.33574149413,65694.38
2733,66841.0,58409.42615613177,66641.48477199176,69021.376443106,69352.22
2734,73814.0,59186.76696168522,70289.8269493844,69900.38364129968,72115.35
2735,61592.0,61482.0889756929,67474.36356186973,68880.43378594045,72895.74
2736,64486.0,58468.49354111428,64185.6201387624,68874.61569071129,65170.645
2737,44520.0,59494.77505227635,40931.542943327026,41612.313644998496,40408.266
2738,46332.0,52940.328226647885,35012.68679613239,35213.96474222324,33890.57
2739,53372.0,53193.55971741088,67548.15128834362,64122.31609646892,65580.58
2740,70189.0,55337.11997640634,67579.3629773155,65851.8830080708,70365.08
2741,59594.0,60391.085343924715,71570.4816715819,70009.91869592543,73212.54
2742,80487.0,57668.197251731406,66507.7581102922,65102.060403829935,73581.56
2743,53229.0,63690.88570887166,65749.4294914518,60274.83978665314,67009.664
2744,27148.0,56293.237434013885,40813.29684100061,37250.66398280201,42957.047
2745,29868.0,45098.154511958746,32626.171865561868,33849.473418682086,34939.367
2746,55690.0,45393.0896873415,59798.26190488587,60793.03228379001,67972.555
2747,64932.0,54542.51390217616,61168.725492730926,63225.46676625449,69365.78
2748,50506.0,57398.915475836395,64997.81881069164,66779.60016421095,71249.414
2749,70194.0,53192.7442721441,59905.7960402192,62999.49349329614,72382.97
2750,79968.0,59071.78024396255,58901.96568551809,59054.80136556202,67193.0
2751,36239.0,62143.49620740152,39112.66479667632,37318.783449863346,42301.168
2752,28598.0,48593.18693313216,32769.80963993278,33937.46905579794,34222.77
2753,91405.0,44351.38154172253,59710.38752413259,61397.707900300345,66423.22
2754,77002.0,63416.80046266119,65332.36938799342,63365.495909450154,70960.336
2755,61057.0,61029.92295149779,70395.00535231242,67240.95511636377,72961.055
2756,58337.0,57217.87430623976,65959.96473336093,63418.36275589514,73184.55
2757,68946.0,56548.80464730516,62452.172193766455,59643.865481235516,67051.98
2758,31952.0,59792.52724868831,40261.60936672076,37689.97420715907,42788.63
2759,32373.0,46890.1064811116,33024.04442582213,34282.443179652444,34407.742
2760,87793.0,46232.75699917431,61218.71160409586,61913.72073197357,66217.41
2761,47008.0,62865.3203776196,66363.17731278462,63729.95929632884,70386.16
2762,79496.0,52153.3150935209,66694.47822184095,67464.56997461956,72329.7
2763,66041.0,61519.08087581125,65210.00425890315,63443.88819878421,70606.266
2764,54562.0,58638.86665512489,62945.72063313509,59301.60157792546,64402.71
2765,40826.0,55433.30615673215,39240.15606029222,37420.335750337945,41695.246
2766,36532.0,50429.28492755069,33399.29945629546,33856.70509618404,36845.22
2767,56069.0,48161.44945937445,62896.44289987064,61106.36516088823,69621.14
2768,77737.0,54618.32824815967,63840.76581496028,62984.52620629229,70003.91
2769,62342.0,60789.84506734254,69065.51208571038,66646.88627160594,73384.78
2770,74844.0,57253.600719973125,65090.33783208657,62481.07724751179,73079.86
2771,82606.0,60989.823347682446,63833.33068222385,60377.2187740817,66342.56
2772,38125.0,63585.3640603084,42024.410774897035,39197.34656208673,43529.586
2773,38627.0,50107.76082576757,35146.04658346731,33038.497408034,37963.285
2774,77072.0,49673.63543034078,66179.96139616285,62650.50177930001,71496.23
2775,78939.0,61394.0200003441,69670.94351498358,64869.057395611475,72996.13
2776,61716.0,62539.64963672457,74646.15823601984,68784.1946347112,74923.375
2777,76076.0,58383.30710307822,69554.54593069621,66289.04619866787,74789.164
2778,55257.0,62638.06422637155,67776.98627104152,62843.59848428421,68052.914
2779,42124.0,56994.77764922465,41908.12489447323,40297.38356920041,43859.62
2780,39446.0,52124.59337980997,35515.296693578865,33506.07872712004,36417.508
2781,56868.0,50515.783352163315,66987.95922600268,62941.00143497873,68900.31
2782,59935.0,56217.775389140756,67620.36422060871,64685.53112921901,72764.336
2783,87685.0,57213.10151445196,70005.58486740482,67973.2119808339,74307.92
2784,64834.0,64859.626473136326,68946.84491632326,65839.17384970415,75365.19
2785,63829.0,59651.71102447858,65866.77719103415,62791.91460539608,69956.586
2786,41119.0,59582.638095363545,41677.758657362065,40460.746929977904,44449.574
2787,19978.0,51838.82819980815,35259.94253168545,33773.401764695955,37183.535
2788,67583.0,40543.83067258585,60776.34967176376,63589.20950170401,72107.93
2789,61774.0,58264.110700356614,63476.53189750385,65390.743723178755,72695.52
2790,54873.0,56989.68447938585,66636.2864720197,68651.11942804206,75450.19
2791,59580.0,55055.20653287146,62055.27038243524,66268.60901499432,74758.0
2792,70936.0,56530.82309666102,59373.71005641846,63329.244532088735,66873.3
2793,41929.0,59958.339765719065,38630.74147009004,40753.403760134104,42636.688
2794,42033.0,50987.31624111638,33072.031395416794,33859.70003061863,35610.4
2795,47790.0,50561.95066511179,63571.5462798868,63488.78159337749,69233.01
2796,64886.0,52250.903069604494,63169.92651750442,65272.18714798718,70596.64
2797,84539.0,57439.98752496734,66683.52217873835,68816.30426528813,73671.375
2798,64898.0,62931.39583572301,65769.9636303243,66550.5867037353,74299.06
2799,45980.0,58574.86605398197,63286.63785910278,63387.993752159564,68334.72
2800,30908.0,52648.886854712255,38549.89028625445,40782.65609244936,41564.19
2801,42229.0,46003.082479818986,31668.302281556145,34898.66101790763,34432.426
2802,73762.0,49956.61632534332,61128.00962286633,65179.250468143626,69581.25
2803,70962.0,59374.18338863755,64717.61002479554,66425.6445654321,73242.36
2804,78967.0,59234.06495826499,69046.35905416335,72516.77946789996,74666.8
2805,81402.0,61843.054640549184,67159.80027612306,68114.39349640423,75722.53
2806,74657.0,63175.86129015535,66330.18588161255,69496.1339169128,69145.38
2807,39352.0,62159.971237585996,42840.65736328441,45527.88646311664,43906.87
2808,39218.0,50936.220283746836,35912.022600524564,36979.82611663446,36619.543
2809,57221.0,50267.17121416651,67541.52317321893,68877.67644808472,69252.95
2810,66967.0,56170.175717622136,68171.8861933019,70406.27819381487,72051.42
2811,75057.0,59160.24379029788,71629.36330253613,78727.78238540675,75599.65
2812,69028.0,61745.92771389838,68865.65549496186,72290.05903606572,77641.16
2813,85092.0,60639.52404536148,66296.95120615297,72434.5131578511,71906.1
2814,40563.0,65297.02984679402,43532.4840739465,46666.53839803335,45374.074
2815,50124.0,51979.79576265244,36593.44642331846,38054.74999260509,38175.535
2816,81514.0,55033.29599708476,70874.6033247668,70224.47888340031,74456.46
2817,70893.0,64148.106726299,74574.63303369156,71105.72800520576,76970.766
2818,77789.0,61998.757357514136,78081.24355611678,78968.19012326014,77595.41
2819,71438.0,64295.07542979241,74552.62714376506,72761.06573239468,77653.08
2820,77883.0,63101.78618801009,71377.57869655864,73494.16147791297,73055.26
2821,32568.0,65274.11009837213,45837.76373531993,47650.96396384082,47982.117
2822,46656.0,49606.916629186926,37188.44408748474,38926.851192988135,38350.51
2823,83120.0,54653.110456337556,71105.80198120122,72459.86624242565,73727.81
2824,93525.0,65411.92235701276,74929.38896387436,74347.83447545453,77249.92
2825,93539.0,68731.12576767836,81360.7855421647,83932.73397351202,80005.766
2826,79722.0,69740.34878459369,79226.13949368062,77899.11216150313,80861.9
2827,107851.4280307377,67130.00336638796,76401.96536130639,79618.45858808307,75388.766
2828,48293.0,74671.18270337071,50727.52823981827,51885.78597893053,50147.76
2829,29929.0,58503.936336625935,42878.083033335315,42604.26498752682,42100.777
2830,65622.0,49608.69148829548,75875.48970371239,79058.97796647255,77830.72
2831,106967.6096256708,62549.36962889831,76717.5963914224,82209.64354136669,79153.71
2832,66278.0,73462.3467472609,84472.40888910239,86267.59532613137,82793.41
2833,80658.0,64001.850851020405,78181.67131223406,85599.8350351832,82336.16
2834,77188.0,68324.65537381738,75628.13016388746,85101.34007965265,75530.75
2835,59969.0,67882.34343945378,48046.77328651519,52548.351114395555,51060.254
2836,47227.0,62918.693848626564,42021.078468410706,44600.47824875283,43306.65
2837,81194.0,58091.85556682376,79341.22596741626,84735.99024294302,79824.22
2838,106719.74902118553,68592.9223324495,82226.60431909129,88611.23452843931,82119.56
2839,78799.0,75555.18693604847,89583.66935076544,91031.73354255407,84690.64
2840,89163.0,69588.25645690566,84228.44057879037,88188.03634437072,84628.234
2841,91424.0,72865.45528124626,81772.98130440008,87340.62282392866,77462.91
2842,66038.0,74167.46774065451,52615.05842758432,52924.1744594861,53389.973
2843,49034.0,67384.31227590286,46064.82237633357,44246.176606344045,44285.613
2844,107679.58193888565,61106.02868992519,86336.09708337883,82293.06180746955,81128.86
2845,106427.6060923597,78081.56003673603,91922.64834733376,85141.13848463677,84236.89
2846,61693.0,78989.82666076956,98627.55051354987,87259.42525298936,86831.36
2847,106491.59665619594,67103.9499135305,88607.88090765268,84665.42339531716,86575.6
2848,106782.90423516184,79797.13103851718,87402.4349490254,83346.30519740301,78861.734
2849,56154.0,80984.87415786843,56947.24593956221,50470.480981692,55416.004
2850,61339.0,66596.94791753264,48284.79909565432,42393.53006642299,46391.367
2851,55909.0,67977.53340764328,92604.5830220331,79553.73135544163,84754.23
2852,80797.0,65639.60224131765,89656.8150154009,83490.36058813753,82802.88
2853,81399.0,73411.14713887832,92645.44005461672,85999.71360741535,85937.18
2854,108281.16547050062,73922.89030610288,87165.49290612905,84931.41873941121,86830.28
2855,77181.0,81467.57274919444,86429.51577819705,85301.030538646,82197.6
2856,66544.0,73982.80698880402,54018.00538120326,52377.375418046555,57335.83
2857,56857.0,70648.32374060659,47125.60629872825,44744.733231388396,48018.05
2858,108314.46692756639,66939.87313654576,89678.0625336678,85254.7820096504,87567.41
2859,81767.0,81862.77721047353,95161.77043117434,90375.01528332946,86114.71
2860,68493.0,75732.82291951322,97996.67120293491,93034.76281122689,88187.586
2861,74048.0,71767.99653010117,89520.24216427446,90981.21963470065,88298.25
2862,97864.0,73441.9962323975,84020.9080983007,89264.12247881434,82392.555
2863,66722.0,80418.50173046748,54343.67674416035,58520.62431840207,58372.816
2864,54561.0,71698.9406184544,47453.962347818786,48987.5353182886,46409.688
2865,108379.94397194358,66943.5595035272,89712.3286745305,88557.1383380352,82534.195
2866,63846.0,82788.17108508467,95115.90648650202,89756.94136096885,85250.1
2867,85609.0,70667.3613282878,94697.0561104099,103068.09637252732,89366.016
2868,106429.2777648916,77318.34577180473,89477.85703102541,93949.64847011601,89751.39
2869,77221.0,83355.48518427339,88260.92349517485,91061.23983944039,84331.91
2870,69291.0,76024.88380373587,55034.505279238816,59260.75733525969,59214.824
2871,66191.0,73463.61353914528,48166.80164346066,50736.298184718726,48420.2
2872,75391.0,72184.0606409824,93258.15259662028,92273.02767492943,87972.375
2873,95529.0,74974.86930551636,93670.41243057903,92475.76767429004,86967.44
2874,106765.56899149374,80953.80276163951,98365.11936097956,103424.26164207405,89686.7
2875,106948.55901760167,84581.53058890293,95499.46071002468,94220.72007738746,90293.73
2876,106215.09203008245,85577.60942464636,93419.67910396734,91244.19259412448,85809.336
2877,44302.0,86305.61114080276,60348.62910760804,58781.869597497614,61939.812
2878,63447.0,65690.7821285747,49239.94475090036,50100.45264480886,50258.84
2879,98543.0,72406.26165326314,94253.95520843349,90219.99015589408,87391.125
2880,107637.95048125746,82950.698498795,97981.17557706004,89584.98297709659,86932.03
2881,107118.87797858795,86054.84325415557,104167.10368151432,99610.50365573318,89854.94
2882,88425.0,86845.64970978053,100314.08206617972,91324.81929543233,91485.734
2883,94682.0,82443.34152069199,95082.40046102976,88074.79443468933,86620.37
2884,45916.0,84570.08585503604,60253.921638130414,57169.81104628947,62220.387
2885,52473.0,67287.12724872518,49469.242993297165,48230.41690632648,50360.414
2886,90773.0,68975.9417533188,92252.51945685803,87275.11794662794,86015.98
2887,98001.0,81292.71842137883,95102.76460089459,86531.07606744417,87710.586
2888,106629.91621344582,83767.42027710991,100210.48908744812,96074.52619413627,90131.63
2889,108228.57809363776,86729.56636900833,96886.0696838545,88185.8582237426,90693.82
2890,95620.0,88011.2334261919,94771.81802685851,85221.19699202594,86741.39
2891,57176.0,85389.01064058694,60168.27524443596,55745.44449117536,62399.906
2892,36367.0,72686.70800335395,50873.46902392658,45917.12937415133,52213.688
2893,92818.0,62036.00430161347,90158.19029595096,81689.97634804952,91363.49
2894,107530.06394282509,81953.27267138388,93381.94426701784,83918.38281661924,91446.305
2895,86994.0,86453.57528006115,99877.46526595476,90409.17716092127,92422.57
2896,98519.0,81563.3004048356,94106.56103535621,81673.84481487209,91418.4
2897,68747.0,85171.19382155324,91187.30292572147,78252.60936930767,84841.81
2898,47226.0,76339.54151814757,55708.62022879406,50249.574841389294,61718.516
2899,46942.0,67270.06854132842,46332.199137343734,43700.36296869725,52114.49
2900,108402.91374933202,66010.43727367735,85972.88236873892,77724.3160032606,90371.6
2901,69254.0,85175.04745536204,91588.09351618747,78975.17183174318,90263.07
2902,86597.0,74532.32950689031,92708.30447392746,85797.5786698042,90266.945
2903,88213.0,79835.08936132278,88061.76613531681,78974.41241068002,90163.36
2904,90829.0,80621.2209229126,84800.1468419286,75851.22192214974,83833.45
2905,52291.0,81731.60620940088,54235.72367031783,49959.30260858656,59848.652
2906,34665.0,68724.65176759528,45952.79493021551,43210.75881356797,50496.566
2907,108242.6291989922,59374.33340114567,82114.60908031673,77108.56880341307,89469.12
2908,98651.0,83647.51437708447,87749.38760189671,78278.44474699067,89729.31
2909,69952.0,82176.88642769428,93638.39250836422,85645.02056747388,90756.29
2910,90188.0,74189.04713333944,86543.86394171366,80379.17725679267,88986.2
2911,91924.0,80297.52232702392,83698.35000610344,77556.53427086756,82022.35
2912,44995.0,81235.22963791885,53700.642159353854,50770.22704289573,58283.258
2913,36913.0,64914.27369047569,44653.591065655004,44018.35908017552,50649.46
2914,108945.76458187695,59826.57877606466,80824.63309836267,78135.67733736195,89566.1
2915,90050.0,82911.57483373785,86608.65708220951,79214.46846972308,88706.84
2916,91006.0,78991.39615830613,91406.84503910398,85758.4885346492,89404.125
2917,69620.0,79750.59389215898,87729.59381346402,79430.293639349,87441.4
2918,83893.0,73618.0990263356,82004.30177160856,76497.85241968762,81302.195
2919,38904.0,77965.88884726199,52042.875106348016,49985.53125385788,57812.426
2920,59363.0,61108.03643875249,42618.96885108128,42820.293646723054,49186.85
2921,75627.0,68531.85451568296,82581.14821742233,76010.56971977194,87118.27
2922,76750.0,73583.52721911794,84328.62599925825,76550.13009489165,87124.0
2923,50993.0,74028.37023220885,87326.71280573514,80632.17911238217,88367.41
2924,70928.0,65020.31442207776,78143.58139263303,76127.0580279973,67870.85
2925,61714.0,71475.69751776032,74169.47560552097,74038.71540935831,63734.266
2926,25096.0,68324.38551374922,45808.51419195764,45289.56372699981,43408.33
2927,41918.0,50898.39840038286,36000.91267077934,37395.13497776425,35180.715
2928,57220.0,58046.69114740041,68022.25409425059,66906.19708242924,63452.74
2929,49287.0,63193.29424235658,68611.13093982142,66344.72766537927,62007.133
2930,62323.0,59932.86329472951,68723.58635948645,69427.11096080203,62506.64
2931,78630.0,64050.922584424596,65019.93438670603,64777.42398072121,62728.19
2932,55754.0,68956.21984656657,64214.17401843896,62271.3745338038,58005.723
2933,28928.0,62097.14198808252,39891.042084022345,38344.320584755136,38025.504
2934,30426.0,49974.00962231472,32586.636749871454,31944.3335180789,29813.145
2935,69093.0,49436.103706446615,59808.203121165854,57985.73930083841,54188.52
2936,44889.0,63010.68433358693,62802.50579350207,59375.58814808179,58886.277
2937,67028.0,55036.606603687615,63032.02947261356,61933.62473870858,60101.52
2938,59112.0,62049.17665405589,60921.36607263141,58277.16241620219,61090.92
2939,56288.0,59799.072500099996,58452.52306120674,56450.53707880244,55192.582
2940,42274.0,58825.980744646055,36741.23945797512,35112.71693335289,35357.336
2941,33325.0,53505.55405483131,31929.350948173535,29857.921623453272,29420.73
2942,66671.0,48963.351443387706,59678.265545523005,55018.93227536932,53324.582
2943,68156.0,60156.23731759692,62344.79478653254,56765.378585558625,56326.875
2944,66919.0,60894.31905627891,66204.00679420581,60147.6476159943,58909.082
2945,50144.0,60868.7910324933,63746.92187855486,57077.037052640364,59099.617
2946,58962.0,55698.54843231813,59490.04033263239,55789.27656579017,52954.023
2947,42443.0,58395.603318867026,37501.352703516844,34864.694693216785,34629.03
2948,25067.0,52532.148569633166,32514.897888426767,29689.40698858824,28896.576
2949,53331.0,43828.41967520044,58431.31287039154,54938.327710107464,53530.59
2950,65187.0,54464.7572920288,59328.654057312626,56291.90433293038,56964.77
2951,69449.0,58064.03108287541,62941.329317152195,60197.0315177762,58875.383
2952,46838.0,59606.27979881131,61267.9130892008,57017.86842847053,58197.332
2953,59294.0,52865.1056948493,57035.26649936419,55429.77149972318,51918.293
2954,38983.0,56718.27737131364,36175.696942936054,33866.99265278416,33798.418
2955,25080.0,49635.39588768851,31151.09998392125,27888.871555336464,29164.914
2956,42316.0,42514.55576818181,56296.839932784496,50658.95217608175,53622.715
2957,38365.0,49075.00152379483,55769.810163978786,51155.217658534144,57321.12
2958,64200.0,47189.57706950376,55570.85037078112,52795.198883002384,58764.87
2959,51894.0,55197.04562314202,54214.44751710844,48509.03025815113,59120.137
2960,42492.0,51904.001209220696,52008.82690903726,46596.22691622973,52548.64
2961,35823.0,48648.467478736806,32013.950863575734,28708.18496805355,33087.83
2962,28101.0,45722.29684514706,27642.977585509976,23865.360033967925,28129.746
2963,38859.0,41741.64335917872,51493.304919219925,43936.40816573904,52234.16
2964,52090.0,45466.01134521727,51104.12104822036,45116.91845920116,55378.125
2965,68547.0,49617.23349322966,53677.99766828752,47501.03240562909,57414.785
2966,38024.0,54383.00081785641,53168.56923088299,44780.64729179716,59120.418
2967,59423.0,45432.00329121601,49131.42945981382,43453.09128617407,52089.695
2968,35918.0,52044.96324869883,31778.710209753594,27064.140032276366,32449.533
2969,32936.0,44505.168390303494,27544.90698670704,22577.02944828239,27332.725
2970,38487.0,42811.44239023268,52374.283977570645,42038.91516288702,50287.418
2971,42056.0,44441.65014771882,51923.40297057016,43730.608833617436,54432.062
2972,46287.0,45409.927591088606,52941.93042063398,46466.43154519401,55887.73
2973,50709.0,46664.215087336495,49749.11011821005,43681.26054909628,57512.39
2974,76554.0,48046.29607696783,48064.08341836666,43093.7409636119,51193.363
2975,31467.0,55062.85148206052,32317.41975342386,26894.641497684534,31934.797
2976,29689.0,41969.94690043832,27526.666309727378,22652.1338140612,26989.066
2977,51033.0,40596.579661147945,51527.69220032098,42417.42673966151,50324.023
2978,54159.0,47627.7748352914,53050.51651898777,44573.86078833807,55714.188
2979,46792.0,48720.479084597624,55881.31105864109,47376.17333648713,58098.51
2980,62945.0,46715.06003174646,52335.822164539364,44587.74528792827,58748.566
2981,44488.0,51420.09697560785,51691.22555278513,44034.64378416459,53788.918
2982,56511.0,46425.464207316094,32092.137939634555,29110.498081771515,33622.332
2983,31021.0,50049.15255403509,29372.461663994636,24690.99809271676,28499.451
2984,68552.0,41488.94985076603,55096.44246371416,46374.54585628126,52196.26
2985,47367.0,52807.65410987372,58415.138972492015,49627.80096646847,58485.71
2986,61126.0,47487.336771970025,59816.49645766813,53499.82664170215,60563.785
2987,65414.0,51542.60283962697,57424.181954873246,54964.50569326252,63171.91
2988,62479.0,53125.57200482071,56355.49674273859,55126.75670459561,56620.51
2989,36313.0,52884.690316571774,36199.26420542661,35157.417175643284,36101.41
2990,36917.0,44773.50104360707,30853.405644255556,28884.44985440388,30199.414
2991,64037.0,44550.57535835218,58556.939445258125,52254.861155475606,55291.63
2992,47413.0,52701.53409952391,61074.195582515036,54246.93532048634,59766.973
2993,69597.0,48303.9134272072,62153.79299402534,57502.841703418446,63052.254
2994,61572.0,54598.28862404809,60357.561330083365,57252.230609179496,65004.598
2995,47735.0,53118.03652503744,58448.25828056262,55536.72105683946,58044.625
2996,32572.0,49297.78001290759,36055.8802299721,35182.907633608425,37084.695
2997,25888.0,43527.18296452579,30252.128809696987,29329.861502163163,31216.494
2998,44690.0,39842.63821600243,54931.42129280039,53085.14620521859,57766.57
2999,58514.0,46516.940763472994,54947.31631827787,55435.61219855527,59522.547
3000,78772.0,50636.38494414469,58143.15414071233,57955.426931087015,62411.453
3001,58590.0,56128.77943139222,58022.8988284713,57707.57762059254,63339.617
3002,76333.0,51872.51292598091,56166.052416922816,56097.358075371536,59024.42
3003,48417.0,56831.77763537549,36995.54859085333,35718.47319752297,37278.66
